Date,ETH
2015-02-27,0.0678831987265136
2015-02-28,0.07002860436048358
2015-03-01,-0.07870168561391239
2015-03-02,0.1320058393156856
2015-03-03,0.05783672487155245
2015-03-04,-0.029241849594497327
2015-03-05,-0.010440064996683318
2015-03-06,0.04399536484490002
2015-03-07,0.29054740392506745
2015-03-08,-0.0619667237491998
2015-03-09,0.00795910966756859
2015-03-10,-0.07402086034566129
2015-03-11,0.27170140046343105
2015-03-12,0.01750390152887138
2015-03-13,-0.287986532798173
2015-03-14,-0.0012187691941294154
2015-03-15,-0.006116227017436082
2015-03-16,-0.09789019229266091
2015-03-17,0.051428603230189884
2015-03-18,-0.14053344813542745
2015-03-19,0.33287320659049324
2015-03-20,0.05568448732838089
2015-03-21,0.012954839873466815
2015-03-22,0.0009896091851661713
2015-03-23,0.035943645860516196
2015-03-24,-0.06402974473382098
2015-03-25,0.0060852114755455666
2015-03-26,-0.01528302798017703
2015-03-27,-0.0790165403182243
2015-03-28,0.07283732395226622
2015-03-29,-0.07506201897437736
2015-03-30,-0.1774337443523598
2015-03-31,0.1774337443523598
2015-04-01,-0.11306146043568507
2015-04-02,-0.010025146619378783
2015-04-05,0.10510859475965553
2015-04-06,0.0022650066308521483
2015-04-07,-0.2831673920972542
2015-04-08,0.14639870302294028
2015-04-10,-0.1095485497956597
2015-04-11,0.020057979044598828
2015-04-12,0.03621565693750983
2015-04-14,-0.06645554212722793
2015-04-15,0.018827493137973272
2015-04-16,-0.027638122820128175
2015-04-17,-0.08781620600691686
2015-04-18,0.12686672087878986
2015-04-19,0.057867382320548666
2015-04-24,0.10173950989087396
2015-04-25,0.07678188585280782
2015-04-27,0.2946565741510152
2015-04-28,-0.06815919073837398
2015-04-29,0.04623588436433518
2015-04-30,0.04500759605743601
2015-05-02,-0.23709535743433452
2015-05-03,0.0
2015-05-04,-0.24586883383912822
2015-05-05,0.02864779243329954
2015-05-07,0.1488183145214282
2015-05-08,-0.1159870829736131
2015-05-09,-0.12136085700426752
2015-05-10,-0.040062582152070536
2015-05-11,0.017366572498298427
2015-05-12,-0.017366572498298427
2015-05-13,0.20159926221985763
2015-05-14,-0.010797945346788074
2015-05-15,-0.16913982009189032
2015-05-17,0.2776317365982796
2015-05-18,-0.27477866761587316
2015-05-19,0.002844952132231293
2015-05-20,0.08440381358254895
2015-05-21,-0.06610632914097098
2015-05-22,0.04366314291759915
2015-05-23,0.11585267645572855
2015-05-24,0.06669137449867227
2015-05-25,-0.027059148114005865
2015-05-26,0.019242246222394968
2015-05-27,0.018878961597469476
2015-05-28,0.013114942077828026
2015-05-29,0.023606246378150543
2015-06-02,-0.06574108202949741
2015-06-03,0.00451978170561948
2015-06-06,-0.24249532197515994
2015-06-07,0.007158226700170467
2015-06-08,0.23871357569159551
2015-06-09,-0.014714470354002515
2015-06-10,0.02699826523615491
2015-06-11,0.0011092624542857477
2015-06-12,-0.0055586580038275435
2015-06-14,-0.08853275260636799
2015-06-15,-0.1537447532943858
2015-06-16,0.05391768855971679
2015-06-17,0.28700889841087646
2015-06-18,0.028872090094089118
2015-06-19,-0.07116823461279691
2015-06-20,0.07898841131863032
2015-06-21,-0.012739025777429658
2015-06-22,0.05468988629662024
2015-06-23,0.02671738833871326
2015-06-24,-0.02578411715571463
2015-06-25,0.055342919397258966
2015-06-26,-0.07989561640313808
2015-06-27,0.008567401285298565
2015-06-28,0.15753020315191085
2015-06-29,0.020040750883446035
2015-06-30,0.08952145162808009
2015-07-01,0.1493704566542689
2015-07-02,-0.14069988210313533
2015-07-03,0.2165028455186359
2015-07-04,-0.16737015694099117
2015-07-05,0.08151685767198913
2015-07-06,0.11159106540846225
2015-07-07,0.11960081908857578
2015-07-08,-0.023828757363848374
2015-07-09,0.038253280033078596
2015-07-10,-0.1083829111444683
2015-07-11,0.18076099283837632
2015-07-12,0.09376390622377717
2015-07-13,-0.10484947009396162
2015-07-14,0.034242103682811664
2015-07-15,-0.037032803168393746
2015-07-16,-0.0360399364831967
2015-07-17,-0.023450024227838706
2015-07-20,-0.014438886645961935
2015-07-21,0.13840914602650167
2015-07-22,0.17097651287806248
2015-07-23,0.10207946720369743
2015-07-24,0.014516916104832633
2015-07-25,0.03697576019943871
2015-07-26,-0.02073108848593641
2015-07-27,0.006104436626997112
2015-07-28,0.04202562604705351
2015-07-29,-0.16093036681263695
2015-07-30,-0.04689801601739407
2015-07-31,0.16259454100588255
2015-08-01,-0.03365780866823709
2015-08-02,-0.2018530344138526
2015-08-03,0.009309923548360022
2015-08-04,0.04375081977411177
2015-08-05,0.04302550407563677
2015-08-06,0.15694375692433848
2015-08-07,-0.018483636479885934
2015-08-08,-0.6054391448245273
2015-08-09,-0.7570180793898433
2015-08-10,-0.08655465170194626
2015-08-11,0.11503954971063254
2015-08-12,0.2885974043234692
2015-08-13,0.2432511031439306
2015-08-14,0.34433222706858996
2015-08-15,-0.09094756952691418
2015-08-16,-0.2627540954528528
2015-08-17,0.006495872715445217
2015-08-18,-0.14865024744934274
2015-08-19,0.04088877025397836
2015-08-20,0.07782130727838288
2015-08-21,0.10276262961703103
2015-08-22,-0.054996675747448875
2015-08-23,-0.047765953869582156
2015-08-24,-0.036230377695250615
2015-08-25,-0.08582418455995788
2015-08-26,-0.046280752564006294
2015-08-27,0.01566611674439944
2015-08-28,0.006884708777497139
2015-08-29,0.008539761548134545
2015-08-30,0.040005334613699206
2015-08-31,0.07019041123052477
2015-09-01,0.03296178553207296
2015-09-02,-0.02764464425445251
2015-09-03,-0.03782774439096262
2015-09-04,-0.0015748034750663886
2015-09-05,0.020281506419250445
2015-09-06,0.028921346045070573
2015-09-07,-0.03745183592880211
2015-09-08,-0.024439529353838307
2015-09-09,-0.02096851018515669
2015-09-10,-0.029778875355611356
2015-09-11,-0.12410017605764494
2015-09-12,-0.025025367566940352
2015-09-13,-0.04281390558354833
2015-09-14,-0.08488656673018109
2015-09-15,0.016474837203505066
2015-09-16,0.005431843882361689
2015-09-17,-0.04770732703060003
2015-09-18,-0.017192400540372854
2015-09-19,-0.0174931574475172
2015-09-20,0.04822978309564728
2015-09-21,0.03524593906167481
2015-09-22,-0.03188835336682881
2015-09-23,-0.0022371373983563203
2015-09-24,-0.03301381207244347
2015-09-25,-0.1138843952407261
2015-09-26,-0.04917934494881393
2015-09-27,0.016216571589245277
2015-09-28,-0.13009036456850886
2015-09-29,-0.05976621172986418
2015-09-30,0.08538931661776183
2015-10-01,0.03509131981126995
2015-10-02,-0.0291565842914554
2015-10-03,0.023392879574705316
2015-10-04,-0.024873264745139623
2015-10-05,-0.022472855852058604
2015-10-06,-0.05929974228129181
2015-10-07,0.01753032940499677
2015-10-08,-0.050212976835355194
2015-10-09,0.08590334363526808
2015-10-10,-0.026256334566554296
2015-10-11,-0.01736428790933614
2015-10-12,0.007930255675977549
2015-10-13,-0.033738139631850184
2015-10-14,-0.07285184838599518
2015-10-15,-0.0541648632173336
2015-10-16,0.0165597160390184
2015-10-17,-0.0165597160390184
2015-10-18,-0.011194146743152666
2015-10-19,-0.0619153230809798
2015-10-20,-0.022200709980192523
2015-10-21,-0.09858082867244755
2015-10-22,0.024472856518725772
2015-10-23,0.18415138347103077
2015-10-24,0.0
2015-10-25,0.1284912903171982
2015-10-26,0.028528083614538124
2015-10-27,0.24171993688714508
2015-10-28,0.07559678444431434
2015-10-29,0.19756317276257174
2015-10-30,0.058920528833347835
2015-10-31,-0.16521518748297104
2015-11-01,-0.011488377006760253
2015-11-02,0.10557057762687946
2015-11-03,-0.06139287525965197
2015-11-04,-0.06433753631124889
2015-11-05,0.0
2015-11-06,-0.038235132545144254
2015-11-07,0.013274531208696136
2015-11-08,0.04721907193739072
2015-11-09,0.07955879767135199
2015-11-10,-0.04859657206738506
2015-11-11,-0.14874526126035037
2015-11-12,0.0035314927814710795
2015-11-13,0.034645497362805394
2015-11-14,0.012408506643829878
2015-11-15,0.011148387482614291
2015-11-16,0.012121360532344819
2015-11-17,0.03867291801495931
2015-11-18,0.03112284392058255
2015-11-19,-0.002044990487727643
2015-11-20,-0.054692914530357475
2015-11-21,0.02456076474259651
2015-11-22,0.02294156924240672
2015-11-23,-0.013492680044474258
2015-11-24,-0.02325686216426716
2015-11-25,-0.06176163160351007
2015-11-26,-0.014899989122741847
2015-11-27,0.014899989122741847
2015-11-28,0.02360986563913378
2015-11-29,-0.01454978101473127
2015-11-30,-0.018203005457076718
2015-12-01,0.0
2015-12-02,-0.029122617246279542
2015-12-03,-0.039788250058412716
2015-12-04,0.00735297430525883
2015-12-05,0.032435275753153886
2015-12-06,0.011751016535518827
2015-12-07,-0.05400232202632907
2015-12-08,-0.018668868271029926
2015-12-09,-0.002515724597247304
2015-12-10,0.027330893716971172
2015-12-11,0.04551683882446289
2015-12-12,0.12323264042394813
2015-12-13,0.005162634078806922
2015-12-14,0.019378474837310717
2015-12-15,0.02296656112004768
2015-12-16,-0.010918222603873172
2015-12-17,-0.03658944743229215
2015-12-18,-0.03475863336517408
2015-12-19,-0.022765210773012454
2015-12-20,0.00982004618097547
2015-12-21,-0.01642073021232754
2015-12-22,-0.002209945650802833
2015-12-23,-0.028044462706999534
2015-12-24,-0.010291686036547593
2015-12-25,0.004587164006906064
2015-12-26,-0.011507606851479862
2015-12-27,-0.01751358249270832
2015-12-28,0.008211189830394788
2015-12-29,-0.0023391823531722367
2015-12-30,0.05135184068305046
2015-12-31,0.060428306009109915
2016-01-01,0.0052219439811516805
2016-01-02,0.006230549750636076
2016-01-03,0.015408625352845103
2016-01-04,-0.009216655104924015
2016-01-05,0.0030816665374081044
2016-01-06,-0.0010261673553120798
2016-01-07,0.02133143351605769
2016-01-08,-0.0040282028286047844
2016-01-09,0.06919466747189622
2016-01-10,0.020503980197707397
2016-01-11,-0.02806545289828391
2016-01-12,0.10952639935726449
2016-01-13,-0.03990121675218601
2016-01-14,0.008810629682154889
2016-01-15,0.08488924381606625
2016-01-16,0.0
2016-01-17,-0.004846536142529639
2016-01-18,0.14028987903502302
2016-01-19,-0.034362722329129625
2016-01-20,0.06485711568319669
2016-01-21,0.04079469039323458
2016-01-22,-0.004597709248629511
2016-01-23,0.1369816548166753
2016-01-24,0.20717283806112885
2016-01-25,0.07070240644366399
2016-01-26,0.1160423911785996
2016-01-27,-0.07264979045591158
2016-01-28,0.03557929972766305
2016-01-29,0.007604599385219291
2016-01-30,0.005170025435108472
2016-01-31,-0.054618300849089696
2016-02-01,-0.07162965613925476
2016-02-02,0.006727991290554347
2016-02-03,0.08193219068925917
2016-02-04,0.04312576384589473
2016-02-05,-0.0039525743158234095
2016-02-06,-0.006356795343037902
2016-02-07,0.07151393697667519
2016-02-08,0.14161551102448167
2016-02-09,0.11774725043925294
2016-02-10,0.22239892831677777
2016-02-11,0.12359796513525323
2016-02-12,0.17954950539240744
2016-02-13,-0.168871454905706
2016-02-14,-0.018813137043247163
2016-02-15,0.11029014614152288
2016-02-16,-0.11684620322373473
2016-02-17,-0.17156766582126037
2016-02-18,-0.015740610284687984
2016-02-19,0.10887441400510389
2016-02-20,-0.012978477092990381
2016-02-21,-0.002254792387089255
2016-02-22,0.1492369827357347
2016-02-23,0.09966671663921733
2016-02-24,0.022621462276040116
2016-02-25,0.0766487393098112
2016-02-26,-0.04681601846046557
2016-02-27,0.038333931918063335
2016-02-28,0.0352132379157053
2016-02-29,-0.0038865186892809156
2016-03-01,0.04982804698185217
2016-03-02,0.16794284194282016
2016-03-03,0.14700201893949139
2016-03-04,0.001297017043045301
2016-03-05,0.185054191890059
2016-03-06,-0.0026966308475993017
2016-03-07,-0.07279332051999132
2016-03-08,-0.07328918465775658
2016-03-09,0.09597283898510289
2016-03-10,0.09610994937573558
2016-03-11,-0.04708097493091934
2016-03-12,0.15100488794934108
2016-03-13,0.10430626833920886
2016-03-14,-0.06257665143285518
2016-03-15,-0.057346394037007364
2016-03-16,0.04056068706851512
2016-03-17,-0.1314500244255039
2016-03-18,-0.1280919587629743
2016-03-19,0.03465884061759006
2016-03-20,-0.03250598725648901
2016-03-21,0.07047759474164428
2016-03-22,0.055547691553977874
2016-03-23,0.02080921070634023
2016-03-24,-0.039159945249518824
2016-03-25,-0.05512105468650175
2016-03-26,0.005088127911381246
2016-03-27,-0.014218909693143988
2016-03-28,0.04627322707611947
2016-03-29,0.032270791669470444
2016-03-30,0.020723468124478117
2016-03-31,-0.003821173927323507
2016-04-01,-0.012412948834560122
2016-04-02,-0.01326704913760901
2016-04-03,0.003137530898753571
2016-04-04,-0.019063255728301254
2016-04-05,-0.05084993370637969
2016-04-06,-0.012016667317507501
2016-04-07,-0.019647746959817525
2016-04-08,-0.04996596592210434
2016-04-09,-0.027511486705250388
2016-04-10,-0.10827900845273941
2016-04-11,-0.016606626521131318
2016-04-12,-0.07439829005385956
2016-04-13,-0.010599677812140662
2016-04-14,0.07265799163042397
2016-04-15,-0.006588033649942648
2016-04-16,-0.005060251761623835
2016-04-17,0.11046883740936453
2016-04-18,-0.020211536326109947
2016-04-19,-0.0027628906341670145
2016-04-20,-0.05120010425631749
2016-04-21,-0.01454912440707501
2016-04-22,-0.056901211298482135
2016-04-23,0.0012503127410270487
2016-04-24,0.021631150557541723
2016-04-25,-0.04822172708102679
2016-04-26,-0.0632988603893363
2016-04-27,0.038221212820197525
2016-04-28,-0.02396919011299614
2016-04-29,0.00510822457734017
2016-04-30,0.10201623307195096
2016-05-01,0.05328308000817472
2016-05-02,0.09456894022995455
2016-05-03,0.005623843191437494
2016-05-04,-0.009181076488438134
2016-05-05,0.0011522548805373845
2016-05-06,0.013311344638239575
2016-05-07,-0.03789927259098569
2016-05-08,-0.003762433892831041
2016-05-09,0.015389851678871302
2016-05-10,-0.010983848097410931
2016-05-11,0.03756557224326462
2016-05-12,0.04483335372075414
2016-05-13,0.0425308131087454
2016-05-14,-0.036132838629086006
2016-05-15,-0.005706991776089687
2016-05-16,0.03471695495090943
2016-05-17,0.11068372214423938
2016-05-18,0.10180471322419038
2016-05-19,0.07036882537341782
2016-05-20,0.029233776588858174
2016-05-21,-0.05131165227455803
2016-05-22,0.03115877180873916
2016-05-23,0.0006404098841992223
2016-05-24,-0.07808843697143653
2016-05-25,-0.04732607726164151
2016-05-26,0.0026575413265104153
2016-05-27,-0.09483578695795591
2016-05-28,0.002649242100512872
2016-05-29,0.06148022907751116
2016-05-30,0.03142987572628009
2016-05-31,0.063819987718722
2016-06-01,0.045614833405176025
2016-06-02,-0.004548580096044308
2016-06-03,-0.013257769945650644
2016-06-04,-0.0007335681080133938
2016-06-05,0.007093006228519716
2016-06-06,0.00841682519332032
2016-06-07,0.013563665547111636
2016-06-08,0.030812698353216206
2016-06-09,-0.0066574448385794405
2016-06-10,-0.02258830162706893
2016-06-11,-0.01795251431830014
2016-06-12,0.061404312408257056
2016-06-13,0.12265473848819308
2016-06-14,0.0903662013753066
2016-06-15,0.008772467025662145
2016-06-16,0.06057645465711614
2016-06-17,-0.11648012896363413
2016-06-18,-0.29736920409395085
2016-06-19,-0.05528122523419965
2016-06-20,-0.0385999613010628
2016-06-21,0.02078304085489524
2016-06-22,0.1706878142574091
2016-06-23,-0.08715237099761808
2016-06-24,0.06325424041068484
2016-06-25,0.022487295138469143
2016-06-26,-0.017733612893714668
2016-06-27,-0.004248431232526606
2016-06-28,-0.05724331213184586
2016-06-29,-0.07445482388984148
2016-06-30,0.023109246441789466
2016-07-01,-0.02483942195063671
2016-07-02,-0.011444808949138352
2016-07-03,-0.01098681744034069
2016-07-04,-0.027443483340023445
2016-07-05,-0.09828765132870076
2016-07-06,0.010748189265694652
2016-07-07,-0.05124350226963248
2016-07-08,0.03771819845874136
2016-07-09,0.04847959665047119
2016-07-10,-0.008440417080513463
2016-07-11,-0.028218260226199554
2016-07-12,-0.0037979536727585916
2016-07-13,-0.007831192729574
2016-07-14,0.05801561531613775
2016-07-15,0.07291171854758893
2016-07-16,-0.011675259524603465
2016-07-17,-0.042060244169775274
2016-07-18,0.005134572187068809
2016-07-19,-0.005312097484889922
2016-07-20,0.0700989321609633
2016-07-21,0.02517089658918481
2016-07-22,0.08327184583354885
2016-07-23,0.06816581736186222
2016-07-24,-0.07539467471591532
2016-07-25,-0.0041221718479560465
2016-07-26,-0.037105040638350406
2016-07-27,-0.015394586151036282
2016-07-28,0.006941185780103609
2016-07-29,-0.003306829247532672
2016-07-30,-0.0027640688871515273
2016-07-31,-0.039603546408764956
2016-08-01,-0.04881073374086542
2016-08-02,-0.12714638978602233
2016-08-03,-0.061293196091416036
2016-08-04,0.11030290794678654
2016-08-05,0.021166278431161256
2016-08-06,-0.022007360673165444
2016-08-07,0.01907641884244704
2016-08-08,0.004575829344058757
2016-08-09,0.06307081748724563
2016-08-10,0.0427096245983396
2016-08-11,-0.02748111983238788
2016-08-12,-0.003467673792413084
2016-08-13,-0.011760830973538638
2016-08-14,-0.018515843042191005
2016-08-15,-0.025114061967547396
2016-08-16,-0.00269010205269149
2016-08-17,-0.01447072370578395
2016-08-18,-0.009795473572061564
2016-08-19,-0.011566171038644324
2016-08-20,0.031513095876605224
2016-08-21,-0.00045099897034672765
2016-08-22,0.01014325827732776
2016-08-23,-0.011949290915602706
2016-08-24,-0.0013566682314190004
2016-08-25,0.011518169272436207
2016-08-26,0.011563907549633878
2016-08-27,-0.007813233390280505
2016-08-28,-0.015902585700974914
2016-08-29,-0.007180217169449943
2016-08-30,0.013949501559075372
2016-08-31,0.019860830048127998
2016-09-01,0.070062258336693
2016-09-02,-0.008421450035193345
2016-09-03,-0.013102628510369918
2016-09-04,-0.019938725266765545
2016-09-05,0.0022256472121719995
2016-09-06,-0.01065943214194176
2016-09-07,0.0015544044580533267
2016-09-08,-0.011717358380588294
2016-09-09,0.007133566570927563
2016-09-10,0.012062872449275286
2016-09-11,0.017405032484282046
2016-09-12,-0.008537307252709958
2016-09-13,0.01825344030935039
2016-09-14,-0.0053489471452721205
2016-09-15,0.00643196470437335
2016-09-16,0.01643374859482627
2016-09-17,0.032792464974018554
2016-09-18,0.012680829948449102
2016-09-19,0.008572371697067815
2016-09-20,0.059935135091419234
2016-09-21,0.008441939371744311
2016-09-22,-0.05007731729173015
2016-09-23,0.013545933412939082
2016-09-24,-0.021270932630442108
2016-09-25,-0.002921955173889046
2016-09-26,-0.0065670263432955345
2016-09-27,0.011023430184073035
2016-09-28,0.016272885892127054
2016-09-29,-0.00970145550449475
2016-09-30,0.0026621046335675302
2016-10-01,-0.003271582025586639
2016-10-02,0.00410678195265346
2016-10-03,0.005223129848693553
2016-10-04,0.009094046364845454
2016-10-05,-0.012194355097931986
2016-10-06,-0.025154700554384846
2016-10-07,-0.014708448544069164
2016-10-08,-0.033988523322979525
2016-10-09,-0.0052321898303020475
2016-10-10,-0.03189677908233213
2016-10-11,0.009517063452945784
2016-10-12,-0.009432443186341732
2016-10-13,0.00901324385092206
2016-10-14,0.00041919933541967325
2016-10-15,-0.006390872744177933
2016-10-16,0.0069774567472546956
2016-10-17,-0.0033565526185124206
2016-10-18,0.045354030905260245
2016-10-19,-0.016195997394100825
2016-10-20,-0.014141483712310166
2016-10-21,-0.001740355969043872
2016-10-22,-0.0002488697179874322
2016-10-23,-0.005657723719858954
2016-10-24,-0.0035105352000579515
2016-10-25,-0.036321127999519476
2016-10-26,-0.0012163337728972046
2016-10-27,-0.008643699863447818
2016-10-28,-0.014218458282802882
2016-10-29,-0.054561478017056686
2016-10-30,-0.0010337860983651304
2016-10-31,0.046122449758762674
2016-11-01,-0.04283683309730124
2016-11-02,0.019122461456562156
2016-11-03,0.0020207593906822474
2016-11-04,0.005034105180703019
2016-11-05,0.008454980137386325
2016-11-06,-0.00608401422640048
2016-11-07,-0.009609738528866263
2016-11-08,-0.004701119410719823
2016-11-09,-0.02157450011835671
2016-11-10,-0.0036888195056992146
2016-11-11,-0.016047722360877703
2016-11-12,-0.02733210647249118
2016-11-13,-0.0038669425014163927
2016-11-14,-0.005578815027039052
2016-11-15,0.0038885337396923347
2016-11-16,0.009507846210956572
2016-11-17,-0.01780167341856531
2016-11-18,-0.029840800658802902
2016-11-19,-0.006846499772808379
2016-11-20,-0.004590514060195616
2016-11-21,-0.0003137583040957459
2016-11-22,0.03221603156600228
2016-11-23,-0.006401485052040634
2016-11-24,-0.03432344810636723
2016-11-25,-0.011352304825355208
2016-11-26,-0.004491505786296646
2016-11-27,-0.028483282213970007
2016-11-28,-0.03147837613157645
2016-11-29,-0.06828590786613153
2016-11-30,0.023363297735135458
2016-12-01,0.003801834209794297
2016-12-02,-0.05910644600152892
2016-12-03,-0.01036933924387018
2016-12-04,-0.026925942292002514
2016-12-05,-0.05875740558605802
2016-12-06,-0.056401106398021206
2016-12-07,0.1256801392172986
2016-12-08,0.0907301719160456
2016-12-09,-0.01498066298941314
2016-12-10,-0.008662229331657834
2016-12-11,-0.012646082927921132
2016-12-12,0.0183090898085827
2016-12-13,0.006347706804277209
2016-12-14,-0.004786988557224259
2016-12-15,-0.04690853822551233
2016-12-16,-0.018013933771066526
2016-12-17,-0.02409755157906046
2016-12-18,0.02473738780282142
2016-12-19,-0.013523291929948833
2016-12-20,-0.01423465106194488
2016-12-21,0.015918916537509542
2016-12-22,-0.016313575491524013
2016-12-23,-0.036991620480020915
2016-12-24,-0.011949870928273487
2016-12-25,-0.006237458714671629
2016-12-26,0.0024996541275386086
2016-12-27,-0.006958970324303371
2016-12-28,0.0030679148313368376
2016-12-29,0.11979221674121843
2016-12-30,0.015808184106326006
2016-12-31,-0.02836195036551814
2017-01-01,0.029334122030371557
2017-01-02,-0.0062138488090823785
2017-01-03,0.07406432137738594
2017-01-04,0.16964364156990008
2017-01-05,0.003728672038311842
2017-01-06,-0.04608840638448575
2017-01-07,-0.023354445679079294
2017-01-08,0.021153564438538996
2017-01-09,0.043026872954765594
2017-01-10,-0.0025935368267107073
2017-01-11,-0.035438320747531726
2017-01-12,-0.05447144401912363
2017-01-13,0.008278800231752648
2017-01-14,0.0027097463167518043
2017-01-15,0.01251503121560793
2017-01-16,-0.012827319772770185
2017-01-17,0.0377981665554068
2017-01-18,0.020048309433867484
2017-01-19,0.005389792066746946
2017-01-20,0.02690226356467562
2017-01-21,0.018848922941275603
2017-01-22,0.00567892416686
2017-01-23,-0.0073608531748332595
2017-01-24,-0.00901837958182039
2017-01-25,-0.011293121206671142
2017-01-26,0.0017164112157055378
2017-01-27,-0.004296564589366891
2017-01-28,0.00229379819583464
2017-01-29,-0.003346883353708474
2017-01-30,0.0019138761822841133
2017-01-31,0.009514819641338601
2017-02-01,0.006042314455962483
2017-02-02,-0.0002824193946753262
2017-02-03,0.010023972639974676
2017-02-04,0.04430585172210355
2017-02-05,-0.003304902298006507
2017-02-06,0.002769713631231685
2017-02-07,0.01329453242053491
2017-02-08,-0.003969834510911152
2017-02-09,-0.020449879943597704
2017-02-10,-0.007698267425752192
2017-02-11,0.02593585497553308
2017-02-12,0.0008855043525572981
2017-02-13,-0.0059479069221710645
2017-02-14,0.08741939037812907
2017-02-15,0.04248822409215469
2017-02-16,-0.005881677936965701
2017-02-17,0.0003145643309987456
2017-02-18,-0.00047188361080108265
2017-02-19,0.0018076791970051964
2017-02-20,-0.0019650232300572057
2017-02-21,-0.011394331220607512
2017-02-22,0.005634264795788546
2017-02-23,0.008588478115558296
2017-02-24,0.021576312368082107
2017-02-25,0.0220223039183276
2017-02-26,0.03040287421708232
2017-02-27,0.0656990496495693
2017-02-28,0.06734041872136709
2017-03-01,0.013431524782093973
2017-03-02,0.12872913130487706
2017-03-03,0.08726494597443013
2017-03-04,-0.01651408985658076
2017-03-05,-0.02961241745343024
2017-03-06,0.034036065426375384
2017-03-07,-0.019120248795920336
2017-03-08,-0.0650024878519222
2017-03-09,-0.03690539646204183
2017-03-10,0.05071095490194999
2017-03-11,0.08504093300233073
2017-03-12,0.11950668516613883
2017-03-13,0.19762665258703915
2017-03-14,0.04479758168526882
2017-03-15,0.06199090627406223
2017-03-16,0.28855882290703017
2017-03-17,0.13036402255571122
2017-03-18,-0.16196071515458366
2017-03-19,0.010314226896444012
