Date,BTC,ETH,XRP,LTC,BCH,ZEC,BSV,DASH,XMR,CRIX
2017-10-18,-0.04261364531676293,-0.06445717052006295,-0.14131353306657757,-0.07148850193917511,-0.02741386605991547,-0.030201842213631203,0.0,-0.03884944287495795,-0.05928723652685086,0.005570203001141749
2017-10-19,0.046688413998458245,0.016361663143420024,-0.05035388614561476,0.04610433666341507,-0.0202289459169549,0.013865443061255256,0.0,0.02155641911710049,0.010342444233762293,0.024364702442452923
2017-10-20,0.023069880174965363,-0.00972802556191077,0.013986241974739855,-0.0018547765800569493,-0.008006428453742664,-0.0037139639130154833,0.0,-0.01131850129635481,0.004387241743003756,0.008033907256434603
2017-10-21,0.04872434438398088,-0.028585155009166918,-0.05226842854575686,-0.024156295487456347,-0.02122199300863592,-0.06149591860413839,0.0,-0.027504724421270055,-0.025408122442485137,-0.008738664917889771
2017-10-22,-0.02634363744462931,-0.006255138908798585,-0.004889985294191712,-0.02457867702894667,0.03887623500463011,-0.010709538208725,0.0,-0.02831161500988255,-0.008963639037053994,-0.012325198210665356
2017-10-23,-0.007121088078074322,-0.03607005386764417,-0.045120435280469495,-0.044692050949975304,-0.05125027776240554,-0.027612704375392205,0.0,-0.012299606674153196,-0.022525910735256893,-0.038495976739880255
2017-10-24,-0.037269240940805304,0.06157792861208211,0.059719234701622215,0.0483729721802888,0.027013755965578312,0.051073687024820735,0.0,0.07425703264143646,0.04437556724382041,0.018764498007151076
2017-10-25,-0.020700239496122208,-0.026011739124278677,-0.004842624475787982,-0.03865120637691977,0.003512068486748454,-0.009664184007577958,0.0,-0.018250184074299902,-0.010256848128446627,0.019065322958002895
2017-10-26,0.0489103637007986,0.0029924063898985054,-0.004866189651173025,0.014533171494311325,0.032149508822384654,0.03910767583141084,0.0,-0.008015364481418707,0.004049713717453329,-0.007650398051252338
2017-10-27,0.0,-0.0024141674326063622,-0.009804000096620635,-0.010449792409583658,0.04815132980114534,0.07341744885743395,0.0,-0.015509857543787753,-0.013689553539976806,0.0003758580835482306
2017-10-28,-0.011918268720538805,-0.005229820132163887,0.0,-0.010139250062874083,0.08295186161550827,-0.01810616958481681,0.0,-0.002978173518863869,-0.009559850244380996,0.052622552382732835
2017-10-29,0.02182779795795753,0.024776488144956588,-0.00493828164058252,0.016638171734510543,0.16436480736902848,-0.021822582826599657,0.0,0.0004407180932792798,0.017333805619947462,-3.988616582706328e-05
2017-10-30,0.03999200039141648,0.016495063444136093,0.00493828164058252,0.02078158749020176,-0.014195333860960169,0.015433487677722013,0.0,0.010790092227994208,0.011391166597733537,0.02563628301845977
2017-10-31,0.019732162129965758,0.0013458316287904282,0.0,-0.011254294795004505,-0.007125574710790339,0.0007807262847876473,0.0,-0.0061848524181220554,-0.006143718644751495,0.037770957330603316
2017-11-01,0.04125751785966081,-0.026527612223793184,-0.009901070982711646,-0.02494038862349779,0.07206756456790764,-0.039273308165759246,0.0,-0.027482295272248436,-0.022720308233222575,0.042270520431080705
2017-11-02,0.06773189544756342,-0.04856881434251559,-0.0668629452291265,-0.04352937544077351,0.1274679949623403,-0.04221712521699317,0.0,-0.04400732377323102,-0.036117445523431435,0.034260504537678926
2017-11-03,0.03901079043721545,0.03560395576602193,0.09627683043541979,0.04581096039738375,0.17239199170730313,0.028724952219586264,0.0,0.02445777654312664,0.028614662228630294,0.008055512399135267
2017-11-04,0.0033094349013662594,0.014294894863994934,-0.009708814126961007,0.00674125148753113,-0.03743387926322761,0.02358706209546213,0.0,0.020803051300990916,0.012923163972039298,0.0016558746757535658
2017-11-05,0.028232059627550044,-0.005626289544561125,-0.004889985294191712,-0.006595407139652565,-0.027247782876334448,-0.004179208533384049,0.0,-0.006140798294596905,0.0025325212108189277,-0.029548482197402137
2017-11-06,-0.02960966006583199,0.001610744008468501,-0.004914014802428923,-1.8229380292389408e-05,0.03275960658953547,-0.0031975992563602063,0.0,0.0008983414155228076,0.04860400662485986,0.006799781636283697
2017-11-07,-0.019628945109332108,-0.007958110653165207,0.019512814223581643,0.047890435243245655,-0.03246176396075917,0.022519878766352974,0.0,0.05031841057650066,0.08187749953545698,0.03851800437646702
2017-11-08,0.03725596432565048,0.016937288691900143,0.01913934021069741,0.07076723603740742,0.033726221356966235,0.04605320791354739,0.0,0.044546683164697676,0.03397621867603018,-0.014142071715578908
2017-11-09,-0.01817859121044485,0.05538769588562342,0.0417694128762951,0.029181334023745897,0.013903905292535157,0.04486620440121403,0.0,0.08243342315832702,0.12787550545369797,-0.033305204640825536
2017-11-10,-0.04211593474823516,-0.023942894485235122,-0.01373019281190202,-0.021359911943698684,0.25767837678985117,-0.007355785909444634,0.0,0.004416930586335965,-0.03347724398765983,0.01704839425333393
2017-11-11,-0.05957316788243183,-0.011494211902124185,-0.028039220064393078,-0.01681474181570941,0.3344286020073888,-0.02342593714113672,0.0,0.03168525543699907,0.003897328180623383,-0.03767182936342017
2017-11-12,-0.06856759709678073,0.006244449256781692,-0.07374347424554917,-0.02583148086976017,0.33622289115177484,-0.0012969434486320708,0.0,0.10058222831307084,0.06178151504823237,0.04104027900102647
2017-11-13,0.03692233202721518,0.018788702606670427,0.02519024882855847,0.01108612599404335,-0.2248594865297262,0.08732428343687282,0.0,0.14922984943502282,0.041311540334220354,0.029508681094699618
2017-11-14,0.03955405154028213,0.039578047443308506,0.02941388520629329,0.02435370068844911,0.007776088949908555,0.0027871660038911727,0.0,-0.03278691343117579,-0.024761393763097495,0.05214574229866553
2017-11-15,0.06920493807665551,0.023377735047731107,0.01913934021069741,0.028943618981211117,-0.029078669653776146,0.036487291286145584,0.0,0.018021980902295454,0.0009069331983155848,0.020537248289540067
2017-11-16,0.053397384015678284,-0.020219205466150747,0.0,0.004391475062490713,-0.16995810877462159,0.06808722112046617,0.0,-0.02350063813009662,-0.002248413772159452,0.021059082347539615
2017-11-17,0.049415359563349526,0.007720055807793891,0.07748749547837441,0.06073140061321336,0.012212458029503992,-0.029557633900937574,0.0,0.0021431534001390418,0.003986444849601867,0.019139050378435662
2017-11-18,-0.017369365590237607,0.00885320800099798,-0.00439561147303813,-0.007316727269040868,0.17278352810965814,0.009587886455430628,0.0,0.06479299848934428,0.04355137198024117,0.012145784584222774
2017-11-19,0.0163484364561306,0.05957989871353497,0.0,0.0387607076547809,-0.06574375093211149,0.014402991588712055,0.0,-0.005802074753961328,0.0230542641718241,0.02983635796392914
2017-11-20,0.03512654162061857,0.01728488844331011,0.03888178754420735,0.025252870810982486,0.0008385744726204791,0.007124443123377233,0.0,0.0004645990223748342,0.025884931876024808,-0.016807398423946296
2017-11-21,0.00810317509362335,0.011516621951743744,0.0,-0.013956843335659386,-0.001677852742616004,-0.013745690252600973,0.0,0.08669755315967098,0.02572446652648619,0.03254513865840547
2017-11-22,0.003417972077542686,0.004244514083330486,0.0,-0.00028226261901309613,0.03465693380904433,0.02698929439440967,0.0,0.11684205458337704,0.09797953911585111,0.032634722059604826
2017-11-23,-0.0026845653706679684,0.08326599879053465,0.01263174690590052,0.03523830097896408,0.19468066091282044,0.029430711773412277,0.0,0.037418552271843986,0.06657569283160925,0.04149632975832063
2017-11-24,-0.001956947786961649,0.07713456656794371,0.0,0.015428085484214371,0.10208412611327944,0.0028128696084284144,0.0,-0.01404699551085109,-0.02484147708409168,0.02918154449789867
2017-11-25,0.03559779425357945,0.08314716577837711,0.02886798400085211,0.09111994614443919,-0.044369569664034714,0.10175146308463212,0.0,0.08354619826491394,0.03636359469437078,0.0499410737903947
2017-11-26,0.06594791263928634,-0.019446734246838737,0.02012140319942124,0.047869300593487374,0.003145645877919101,-0.021120001763971885,0.0,0.028346469844985123,-0.013576529473418475,0.03655349881450398
2017-11-27,0.06072221167237046,0.036076571710164096,0.007936549595736198,0.04326969180815521,0.032749296795143934,-0.0025652278791143956,0.0,0.00025102187619641114,0.01216023209388517,0.027606666851358597
2017-11-28,0.026703856447429786,-0.009631517438814186,0.05759749178333662,0.0297016633857492,-0.06013082278260384,0.03874534678219366,0.0,-0.013419304523575093,0.10952708212434459,-0.06941772768735088
2017-11-29,0.06027282301786485,0.001746725334941246,0.04736768882288911,0.04185832070680995,-0.028152432057029664,-0.013462002344091673,0.0,0.08040159369518918,0.03330567527531425,0.05321674479459482
2017-11-30,-0.04728366592018851,-0.0811797842048092,-0.11689375147149939,-0.11444442066435823,-0.11977705426324814,-0.13038043158047774,0.0,0.10627733304339326,-0.07873229639284496,0.04932399507583263
2017-12-01,0.023725905324836205,0.020480675805666593,-0.02429269256904454,0.04804842955519195,0.014859114403749984,0.01593770447433851,0.0,0.0338753365455835,0.024275074887611048,0.010006446152604376
2017-12-02,0.06980015268598727,0.04046087066211701,0.055791359628415416,0.10806125180810522,0.0489306234715805,0.05900637455399682,0.0,0.0011416705085691703,0.05454158922197738,0.008830595113078488
2017-12-03,0.030860001791506164,0.013329045447948218,-0.0038835000263974795,0.01069656381238282,0.07571182173569646,0.001731896282564982,0.0,0.006865330790635227,0.05642054115953776,0.028095884309184527
2017-12-04,0.008269599339479683,-0.009825363217178307,-0.007812539736793633,-0.011485699749528955,-0.011787955752042834,-0.01831311041598216,0.0,-0.019047798291888185,-0.007362757469154602,0.02712210836869744
2017-12-05,0.026114756850970977,-0.0039430481224842495,-0.015810606026642304,0.016973154962899528,-0.007272759329079115,-0.012163405254121074,0.0,-0.006877410326601385,0.12707199935599878,0.07628245292535052
2017-12-06,0.07717598205981169,-0.04854113039159902,-0.03239149579123546,-0.016413703211009434,-0.06228492437283073,0.02113860642115739,0.0,-0.05025766099269546,0.17501830000531893,0.2235630363782759
2017-12-07,0.18854425420007637,-0.030500839898452092,-0.06371581438610763,-0.03541596351765719,-0.06793411013870898,-0.049605080954857605,0.0,-0.054028807778401244,-0.030821879641955263,-0.0556691632834152
2017-12-08,0.06608326380378848,0.05631018578998859,0.09610731017734309,0.12235076738741046,0.08751515533781529,0.03581265100102815,0.0,0.05606354069213637,0.01990671652062659,-0.07168959096946725
2017-12-09,-0.06262113146294901,0.05728906751820162,0.0,0.30407102515830164,-0.001386001607876608,0.03483494176423374,0.0,0.03735730456145436,0.007878352966870672,0.010285686367203617
2017-12-10,-0.051997126870148236,-0.06541195319644455,-0.07441448556608332,-0.03585712760633175,-0.09371644354209874,-0.08956573409482704,0.0,-0.08284215211345725,-0.10101691414497882,0.09162173341882074
2017-12-11,0.12890986291128748,0.04036061721822026,0.04612977172750132,0.19253974838013654,0.05626946845154812,0.022601552196124253,0.0,0.05555151123091839,0.07579684548083776,0.07758416157225057
2017-12-12,0.021091147752676065,0.18457060189819874,0.09381875521765481,0.459827447994102,0.08153685587215165,0.10749248342883,0.0,0.11925239203204985,0.11025927616447717,-0.01059548922238207
2017-12-13,-0.009982257577789255,0.16873632297897334,0.5765295103774845,0.10943717639401296,0.049200861254516504,0.12462294050711531,0.0,0.07795977245923069,0.05474021511163496,0.058559028950824654
2017-12-14,-0.01352712483378582,0.06322451434456333,0.15145162285809344,-0.05321882541170453,0.14171011075326412,0.17873906349259272,0.0,0.03542755856651869,0.029223443935841864,0.028963669071831788
2017-12-15,0.060022710998593354,-0.0550795711280605,0.34798867868277195,-0.023096149734603166,-0.04427733599774886,-0.03056031443069962,0.0,-0.0358395487274743,-0.03482626324102167,0.06270671995359045
2017-12-16,0.044102249592535614,0.035348340163906755,-0.0257746226886153,0.05337273700556722,0.03047639931400603,0.03597572140381544,0.0,0.02999294596814739,0.04451559154656337,-0.0011282345870160526
2017-12-17,0.05656735159298165,0.03313886860722537,-0.015789801732635222,0.06356207977126704,0.02199099065378718,0.05860348859647946,0.0,0.171973073508898,0.06958696010496901,0.02572052953206594
2017-12-18,-0.028599518158607395,0.024541497827779146,-0.003986716243821353,0.008709035420309874,0.06982631055825994,0.07498730651037189,0.0,0.007352974305258719,0.016635609651832084,-0.00532074476826061
2017-12-19,-0.02878632037063511,0.11356307429434143,0.10722296132056686,0.09318714556643304,0.17579251337748847,0.07033326736845336,0.0,0.07665574423252064,0.05504044595033708,-0.016146933546609787
2017-12-20,-0.08068432402263603,-0.03190196489010155,-0.08483887993702938,-0.09331471742301023,0.40532331441774705,0.0638904319279936,0.0,0.1406097592974982,0.10487028026877798,-0.01398463311972975
2017-12-21,-0.035414721748793454,0.014726181790446269,0.2649650461675483,-0.037803401882798404,-0.05150229016361152,0.09213946248651173,0.0,0.05658508977330001,0.06725155414132455,-0.15572676032468635
2017-12-22,-0.15064183271752363,-0.17129439200659569,0.08701137698962995,-0.17017184431020116,-0.267093254753644,-0.2540644873289093,0.0,-0.213441465507759,-0.2440767336263816,0.08886511353162518
2017-12-23,0.07256926731706947,0.06747878604100954,0.04038233744568562,0.10343277483294333,0.15970686702916925,0.08779020352058797,0.0,0.07472354619593613,0.08824162468584262,-0.049600508048563086
2017-12-24,-0.09651732465572671,-0.09651741275463532,-0.03855251076860945,-0.0886020831524359,-0.07451722118746673,-0.11634923021435739,0.0,-0.10803074421370518,-0.12566736549584512,-0.00046393887864226713
2017-12-25,0.009228710632685377,0.07931215483245513,-0.04009861210497553,0.017514997997343684,-0.0010750762547742099,0.039405591399003015,0.0,0.012400513198455698,0.021245271630419005,0.11427461407319583
2017-12-26,0.0963945825854502,0.03859673087828597,0.06892943782268454,0.021266739482559416,0.01282525595305195,0.006263293395825542,0.0,0.018317127912579778,0.03730765121188906,-0.0027806919166923905
2017-12-27,0.031551621618261194,0.007395593162869751,0.11164622534471148,-0.0071350787358852585,-0.008888947417245774,0.003920078761363577,0.0,0.01117330059812538,0.0630902601804273,-0.06335517482231268
2017-12-28,-0.09123245615172593,-0.05864784177904614,0.07052730391585177,-0.10187569336225444,-0.11653381625595127,-0.10437478694924618,0.0,-0.10062341537355746,-0.07135858210070367,0.07506448743838945
2017-12-29,0.017692237569056246,0.041971495862657804,0.1722786976039174,0.001953903877118357,0.024575156685140875,0.029882784689028163,0.0,0.03983852430443502,0.022313897284012896,-0.07786999495398739
2017-12-30,-0.09485131811567449,-0.0465825333994907,0.4423666551214069,-0.11295161295014111,-0.0845228407414611,-0.06417848561106787,0.0,-0.1014776610397341,-0.0955755324626475,0.07064407973831344
2017-12-31,0.009370734637213829,0.023728835716084973,-0.12295048726540592,-0.0005974337682514985,0.00212811316749395,0.0069067651993171,0.0,0.005167799158440012,0.0076545336991644675,-0.02907448382387301
2018-01-01,0.008987989940242969,0.040144103185530966,0.025476238167834397,0.019822245688271956,0.0012746974320005933,0.06563652941440434,0.0,0.01497961663450198,0.023495030212114187,0.08587091986372108
2018-01-02,0.029222030457971115,0.12426672605756384,0.03213476676379545,0.08567227101460162,0.04767742317150425,0.0845729661869905,0.0,0.08042156731057393,0.06652442881681164,0.07473897004999053
2018-01-03,0.07623461309439605,0.04260439947576433,0.16072244499049304,0.011665057302246318,0.053981984311479714,0.010654816258918842,0.0,0.028675799976666916,0.05224888896817337,0.01618855817994813
2018-01-04,-0.009628961056566965,0.06942072081900719,0.2835797830942075,-0.057506677252853855,-0.0752593827587642,-0.023929070865065682,0.0,-0.01333945969392758,-0.005329368683200997,0.059285017151131214
2018-01-05,0.06490380414148689,0.030174970987410177,-0.09358516808185335,0.0391869191330807,-0.013322428516876705,-0.0014075953191605706,0.0,0.008912714970575664,-0.028006466305114053,0.025701420125029628
2018-01-06,0.05530262552543164,0.01653336569897146,-0.07691289303255244,0.14178236856314452,0.036622072344929535,0.09678709345178405,0.0,0.014097149755033733,0.024617253693589802,-0.004981544948437389
2018-01-07,-0.003043234141504314,0.08127326715324568,0.0494554024033913,0.0017637755048065529,0.05960211468274945,0.2030005854808854,0.0,0.05530971469995016,0.10098197275308696,-0.09617085760095279
2018-01-08,-0.07809238067416935,0.0653476294288371,-0.22911557045954356,-0.07762465220252679,-0.06893849262943785,-0.033640227597323324,0.0,-0.07118306385623985,-0.05048347430365574,0.0004331723571642243
2018-01-09,-0.028510631165190148,0.05397600120179735,-0.05270680904996927,-0.02797156459918604,-0.01107249368451857,-0.0150327986885328,0.0,-0.015226447331291304,0.08531091113509603,-0.005533846860808822
2018-01-10,-0.04856414091466554,0.0819355721417887,-0.24658131400177286,-0.038429892816387756,0.05104584109309673,-0.02519485384798692,0.0,-0.025595547188963508,-0.07055771837589742,-0.09793397091907252
2018-01-11,-0.032992244202171506,-0.07620489743280423,-0.045621004486539496,-0.033639968057728176,0.010524361416663908,-0.011479037876809706,0.0,-0.03966525639243201,-0.052588373453884785,0.0652958567680848
2018-01-12,-0.000938187922892908,0.008939515038808743,0.10519575744013765,0.0010561073884831629,-0.00349582799207937,0.023313043242429998,0.0,0.004805391274938842,-0.006335577411283211,0.042486583484762974
2018-01-13,0.03637022281633939,0.09265883048270496,0.025861407118033752,0.04515079465914962,0.04191089561563732,0.03671884864642205,0.0,0.05502553471208671,0.10760126618929178,-0.048694797078931984
2018-01-14,-0.03846628082779624,-0.004434597067865198,-0.09016927435076516,-0.0005674425920636494,-0.031074876274357344,-0.035730093644914085,0.0,-0.05310982531394792,-0.022829667611011573,-0.038288919551741074
2018-01-15,0.007999177881863773,-0.013423020332140823,-0.031051745330693103,-0.028277568970787925,-0.041656317323201186,-0.03252437400177488,0.0,-0.04002486414723716,0.015187596351482924,-0.2370068672625827
2018-01-16,-0.12825433552367826,-0.16004892118483127,-0.3098583683965652,-0.14594473735842506,-0.19135096351334901,-0.15881002569350677,0.0,-0.17947104170182548,-0.14290867071187385,-0.016222509111133654
2018-01-17,-0.13130737112105884,-0.1722243356959714,-0.1753775974446277,-0.1663181820111861,-0.2029408439966902,-0.18604571844789852,0.0,-0.12461982203458088,-0.1782462654371768,0.04203267335038863
2018-01-18,0.07301071883416732,0.09056505040533658,0.22737486933397252,0.10230908595158805,0.08388148398070161,0.10289356209254841,0.0,0.12698754075735863,0.10055962897299331,0.005476825915645023
2018-01-19,-8.6501448953058e-05,0.00381679852670036,0.1602644548215913,0.0023279427756941473,-0.013778118209723189,-0.007287299003444936,0.0,0.005426108848544331,0.0009608225379471591,0.10688852217360356
2018-01-20,0.08169160036382017,0.06810358730206723,-0.05230352303767982,0.05412422262360028,0.06446915136195486,0.05810209136504341,0.0,0.07819365189666883,0.1488098688323216,-0.12346184132637283
2018-01-21,-0.04567003683318838,-0.03439252995975561,-0.12571077655869445,-0.04630145694522714,-0.04360073892720706,-0.07255328031437092,0.0,-0.06828570691865998,-0.07251496656891288,-0.061603734835266266
2018-01-22,-0.06614194211177704,-0.05391376465983111,0.004288784272217627,-0.05762078284051597,-0.08208283078848044,-0.07972539616944463,0.0,-0.07106752455100995,-0.08287698344656924,-0.0033234223477114355
2018-01-23,-0.03788435053291117,-0.04338946809565947,-0.07630505092393586,-0.0443225348850822,-0.04772878073351006,-0.06292238457492338,0.0,-0.04754529535418328,-0.06784729421248237,0.03400833418439042
2018-01-24,0.02685828750286845,0.030675360400037377,0.0510238200533501,0.01472310707122304,0.009852296443011888,0.012511764178532836,0.0,0.007880358698479029,0.01661473491992993,-0.00370251984761083
2018-01-25,0.025804439154507364,0.05271944230932135,-0.02069549103277707,0.010833084624708,0.020619287202735315,0.0388101699897998,0.0,0.048774094157997716,0.015435599393406108,-0.02366307029378767
2018-01-26,-0.026616017719275575,-0.019802627296179764,-0.12640862823146212,-0.029630598957694154,-0.037925034300327454,-0.010970881678057154,0.0,-0.025130931405058732,-0.01765115886875357,0.035287274854263195
2018-01-27,0.018678768182370575,0.02909637448763913,0.028406254159733163,0.016666865292523703,0.01115944624889842,-0.00848604553998733,0.0,-0.011868690873415133,0.031429469020026524,0.06758415919659555
2018-01-28,0.036171566358980556,0.09438468228338248,0.06227071272310364,0.044413989624975336,0.04931847271390222,0.020718640413416978,0.0,0.023422656129906017,0.01781372570546136,-0.05276841591473591
2018-01-29,-0.02928898382087297,0.0016820861829840439,0.025221054077775362,-0.02047768636283731,-0.010619568827459958,-0.025581449579117788,0.0,-0.02156160419558084,-0.030221576851435117,-0.02928898382087297
