,2017-10-16,2019-02-28,2019-12-08,2020-01-02,2020-10-14,2020-12-01,2021-04-15,2021-08-05,2021-10-27,2021-12-09,2022-06-30,2022-09-06,2022-09-15,2023-04-12,2024-03-13
10,-0.0008904960401169772,-0.0237523064624676,0.016254775631993814,0.01403633276926303,0.042543328916323855,0.010910590757950409,-0.009099711388310392,-0.05102866007477599,0.008440640284351212,-0.0012057775655529828,0.012609713459775934,-0.008679758904196087,-0.030370964112309093,-0.03008323162589554,0.018984230237809575
11,0.0014628399201000938,-0.004188906270158696,-0.006188427377258807,0.0028561243588380372,0.010491522857433924,0.008244698608081871,0.014666586870217074,0.005294752568812019,0.00850283884898248,-0.011137383204095762,-0.0004349434219133898,0.07296149581357884,-0.06933741399261645,0.00098929103657025,-0.011750327645078558
12,-0.03317448434656215,0.014553505887501665,0.00971897044477444,0.008275540900698763,-0.007784516466337755,0.059535186716423966,-0.023884664535396064,-0.010242805942198972,0.052746646121183315,-0.013598170450711954,0.026335429708514838,-0.008629391066198998,-0.015098345669604423,0.048498868812197685,-0.02689562311869892
13,-0.051974902836262694,-0.014851182148205393,0.004973985470829826,0.0058720062028582804,-0.009422197094314261,0.0407015989652321,0.006286415146452689,0.016989742334123897,0.015885869085079427,0.020925497249080712,0.030212124778963706,0.04353256122187476,-0.012531100394643009,-0.02515129962079725,-0.005069023741951605
14,0.048853461041310574,-0.006270398453881224,-0.004902603064537596,-0.009423566307463969,-0.03173506353696161,-0.040167675748389156,-0.04323299626809189,-0.0300068452447342,-0.01883695686770428,-0.049675657573372854,-0.03496679558929612,0.0013403036217665186,0.02371326979923473,-0.006572064118016326,0.02133543022270183
15,0.03683801633885451,-0.015576732287261846,-0.004277468512621936,-0.009295384988096246,-0.042155233458028844,0.004239072666411289,0.008189182751431165,-0.031059453514955895,-0.0016936576160929973,-0.029025610772294364,0.04200742613700574,-0.021902671579756068,0.018254929809689513,-0.012520081945724707,-0.006793158850646111
16,0.022846455733659638,0.009660743235355422,0.014287389863206316,-0.010296090552472277,-0.0013347969407353569,-0.010064225545412546,-0.04812587205606055,0.024719256489510587,-0.0013799591418692317,0.023713040113497532,0.011875832993594806,-0.01321284525885865,0.023137894816240807,0.018654760472984797,-0.013392528849088963
17,0.003047630187243469,-0.03023911071815745,0.01680051515658732,0.011473844123971086,-0.028076240327074765,0.016796157032087585,-0.004955558415684406,-0.00145368932350564,0.026896975440418646,-0.02909846765085717,0.009058132560098353,0.005649995650630576,-0.011556874820123152,-0.027347314672415753,-0.004493428389672188
18,0.01767492609462667,0.07097088435623893,-0.02267028720673198,0.0012518688959163313,0.03566662200808003,-0.02301156091754749,0.026114420641109946,-0.020780348614359997,0.009592371939152456,0.02112403776326892,-0.04779651147862584,-0.003967145302728762,-0.08574166554743905,0.018075297185909237,-0.020662457433212635
19,0.02745169354484021,-0.01344536942817279,0.0022956816171512463,-0.004526652084395991,0.013059607394993513,0.003062639405872973,0.0009814252654333179,0.0214323168630964,-0.013706772027911962,0.013462161780762748,-0.03252001699999208,-0.010548464836175907,0.004670487564362703,-0.024236786912301536,-0.010223400897580778
20,-0.03814574763154921,0.03408090102787484,-0.0033821309856455137,-0.003995553934633746,0.005708829448284238,-0.009338285466164997,0.01175030962213925,-0.014546043639755962,-0.002822386989663906,-0.01671674518275711,-0.03492674348521346,-0.0690108762131837,-0.015128145211463915,-0.0006517501717075175,0.009827366746125235
21,0.02954407346928786,-0.011913485792657637,-0.0673554018334228,-0.06457263356271532,0.020263967373700658,-0.024218436095062232,0.027117984236510934,-0.02039150018632579,-0.020218393390392476,-0.01120971492107941,-0.04836614089820107,-0.019832295502627457,0.05178419216111362,-0.0004583721365938216,0.004684268675194659
22,-0.0006986870994951698,0.019701830973924396,-0.02085343135662241,-0.050231445976385625,-0.019554602980392244,-0.02149261079702631,0.005603811189207118,-0.0032634649140270144,-0.010631456843164189,0.01858676690999182,-0.050857486857962896,-0.010383743291673273,0.01413427377048319,-0.015301835915112864,0.02125732261177388
23,-0.00010767538376161559,-0.0013815030066673395,0.020496001528741113,0.027960096980899882,0.004622625566988328,0.0061482201117096895,0.04021753893740277,0.04539023990712772,-0.011254301504277989,0.007611709964502299,0.08605937065542792,0.021097933306255888,-0.014924136416851662,0.018864379986335472,0.0013340649896119855
24,-0.01766955081690269,-0.00950182667410478,-0.05416547112026166,0.005506169885561069,0.017720405059801825,0.005776682167103529,0.031406651794634685,-0.0012773576765148648,0.051775636456307804,0.007589881029650795,-0.046881008283884,0.01962917865021084,0.02549693013383728,-0.0017686440259401135,0.023106961466467617
25,0.0011726251887722561,-0.001068676101870794,0.025852173431333177,0.0037083115083495983,-0.03904046070999205,-0.015787684642110215,0.044292157967249564,0.02412958824951255,0.00017028978340323173,-0.033855282745428227,-0.015831627887492677,0.020528167756374633,-0.019745924221924498,-0.0015458689821399273,-0.02396885430075546
26,0.0008866241037715882,0.0036832877753747717,-0.0017745671443618674,0.007778913368246391,0.008111497378094983,0.023326201669008235,-0.033582489432104685,-0.017316276889456243,0.020840137759575238,-0.032547035714419276,-0.019572449180301196,0.0034545514441975886,-0.0015523262854529167,0.004673572224473794,-0.009776106549957158
27,0.025644091405301328,0.05150176032254231,0.03054965342558457,0.025141433768111777,-0.0022344920971751683,0.03159784891886251,-0.0020437319897553072,0.039979767145318326,-0.009721922090349944,0.05215189547125953,0.08164642626170421,-0.08451199213942834,0.013134020984713505,-0.0054777236425551734,-0.012272327454715948
28,0.029389075369669247,0.032298173816404985,-0.010655762181339285,-0.019290080881131585,0.008184345822726657,0.04018558446443302,0.01585970895953167,-0.06728275495017456,-0.013319802146988038,0.03662464776020248,0.04474024581753631,0.009142515612775503,0.04896317765316365,-0.008913422716111402,0.006161857032087784
29,0.010691121486447856,-0.03828639476895507,0.011165960826468986,-0.014563836458183934,0.001013564591704345,0.05204712834674295,-0.021879876989381996,0.009214050622743376,-0.013315514358974581,0.03039738753960809,-0.014673006571920298,-0.023212449707389525,-0.0651934651307572,0.014269289848348053,0.026057537882683446
30,-0.030101235320802094,0.015676985603129214,-0.01372748572079179,0.006742536635983746,-0.030570426195947832,0.013866688574691345,-0.02214641706285818,-0.005291178188041361,0.01566223020063895,-0.03172978058204122,-0.009889971085823653,0.05568927386618498,0.052319466669383564,0.02829034368251883,0.010129066637386289
