Date,CRIX,ETH,expected_return,abnormal_return
2017-11-17,0.0191390503784356,0.0077200558077938,0.009001410383339488,-0.0012813545755456885
2017-11-18,0.0121457845842227,0.0088532080009979,0.00588762181547419,0.0029655861855237093
2017-11-19,0.0298363579639291,0.0595798987135349,0.013764443141827308,0.04581545557170759
2017-11-20,-0.0168073984239462,0.0172848884433101,-0.0070039359927179185,0.024288824436028016
2017-11-21,0.0325451386584054,0.0115166219517437,0.01497054206720983,-0.003453920115466129
2017-11-22,0.0326347220596048,0.0042445140833304,0.015010429550216125,-0.010765915466885725
2017-11-23,0.0414963297583206,0.0832659987905346,0.018956107228876987,0.06430989156165762
2017-11-24,0.0291815444978986,0.0771345665679437,0.013472883984116285,0.06366168258382741
2017-11-25,0.0499410737903947,0.0831471657783771,0.022716174156031523,0.06043099162234557
2017-11-26,0.0365534988145039,-0.0194467342468387,0.016755285618681125,-0.036202019865519824
2017-11-27,0.0276066668513585,0.036076571710164,0.012771661385707225,0.023304910324456772
2017-11-28,-0.0694177276873508,-0.0096315174388141,-0.03042896324501846,0.020797445806204358
2017-11-29,0.0532167447945948,0.0017467253349412,0.024174683988934867,-0.022427958653993666
2017-11-30,0.0493239950758326,-0.0811797842048092,0.022441416595913255,-0.10362120080072246
2017-12-01,0.0100064461526043,0.0204806758056665,0.004935070068237475,0.015545605737429025
2017-12-02,0.0088305951130784,0.040460870662117,0.004411516176232093,0.03604935448588491
2017-12-03,0.0280958843091845,0.0133290454479482,0.012989488045268671,0.00033955740267952936
2017-12-04,0.0271221083686974,-0.0098253632171783,0.012555909159469683,-0.022381272376647984
2017-12-05,0.0762824529253505,-0.0039430481224842,0.0344448124812194,-0.038387860603703604
2017-12-06,0.2235630363782759,-0.048541130391599,0.10002227092756551,-0.1485634013191645
2017-12-07,-0.0556691632834152,-0.030500839898452,-0.024307342256300875,-0.006193497642151123
2017-12-08,-0.0716895909694672,0.0563101857899885,-0.03144052238259064,0.08775070817257913
2017-12-09,0.0102856863672036,0.0572890675182016,0.005059403250114686,0.05222966426808691
2017-12-10,0.0916217334188207,-0.0654119531964445,0.04127470821882628,-0.10668666141527078
2017-12-11,0.0775841615722505,0.0403606172182202,0.03502440513830999,0.00533621207991021
2017-12-12,-0.010595489222382,0.1845706018981987,-0.004238050578716594,0.1888086524769153
2017-12-13,0.0585590289508246,0.1687363229789733,0.026553364253843702,0.14218295872512962
2017-12-14,0.0289636690718317,0.0632245143445633,0.013375873798765215,0.04984864054579809
2017-12-15,0.0627067199535904,-0.0550795711280605,0.028400145601427746,-0.08347971672948824
2017-12-16,-0.001128234587016,0.0353483401639067,-2.2705399491886383e-05,0.03537104556339859
2017-12-17,0.0257205295320659,0.0331388686072253,0.011931848772393217,0.021207019834832082
2017-12-18,-0.0053207447682606,0.0245414978277791,-0.001889442723250022,0.02643094055102912
2017-12-19,-0.0161469335466097,0.1135630742943414,-0.006709860514244216,0.12027293480858561
2017-12-20,-0.0139846331197297,-0.0319019648901015,-0.005747084817218531,-0.026154880072882965
2017-12-21,-0.1557267603246863,0.0147261817904462,-0.06885851633765849,0.08358469812810469
2017-12-22,0.0888651135316251,-0.1712943920065956,0.04004730863996244,-0.21134170064655805
2017-12-23,-0.049600508048563,0.0674787860410095,-0.02160524142835351,0.089084027469363
2017-12-24,-0.0004639388786422,-0.0965174127546353,0.00027307577675455815,-0.09679048853138986
2017-12-25,0.1142746140731958,0.0793121548324551,0.05136102309465734,0.027951131737797758
2017-12-26,-0.0027806919166923,0.0385967308782859,-0.0007584707619766396,0.03935520164026254
2017-12-27,-0.0633551748223126,0.0073955931628697,-0.02772957952949365,0.03512517269236335
2017-12-28,0.0750644874383894,-0.0586478417790461,0.03390250690883684,-0.09255034868788294
2017-12-29,-0.0778699949539873,0.0419714958626578,-0.034192379932136814,0.07616387579479461
2017-12-30,0.0706440797383134,-0.0465825333994907,0.031934297009938016,-0.07851683040942872
2017-12-31,-0.029074483823873,0.0237288357160849,-0.012465920622406729,0.03619475633849163
2018-01-01,0.085870919863721,0.0401441031855309,0.0387141280791993,0.0014299751063315963
2018-01-02,0.0747389700499905,0.1242667260575638,0.03375756857066062,0.09050915748690318
2018-01-03,0.0161885581799481,0.0426043994757643,0.00768768813288123,0.034916711342883065
2018-01-04,0.0592850171511312,0.0694207208190071,0.026876614338287867,0.04254410648071924
2018-01-05,0.0257014201250296,0.0301749709874101,0.011923340207879975,0.018251630779530126
2018-01-06,-0.0049815449484373,0.0165333656989714,-0.0017384122101438582,0.018271777909115258
2018-01-07,-0.0961708576009527,0.0812732671532456,-0.04234093578130108,0.1236142029345467
2018-01-08,0.0004331723571642,0.0653476294288371,0.0006725192974726034,0.0646751101313645
2018-01-09,-0.0055338468608088,0.0539760012017973,-0.001984327556615553,0.05596032875841285
2018-01-10,-0.0979339709190725,0.0819355721417887,-0.043125971307672116,0.12506154344946083
2018-01-11,0.0652958567680848,-0.0762048974328042,0.029552972456698055,-0.10575786988950225
2018-01-12,0.0424865834847629,0.0089395150388087,0.01939702293598963,-0.01045750789718093
2018-01-13,-0.0486947970789319,0.0926588304827049,-0.02120196883068372,0.11386079931338862
2018-01-14,-0.038288919551741,-0.0044345970678651,-0.016568696846429004,0.012134099778563903
2018-01-15,-0.2370068672625827,-0.0134230203321408,-0.10504891367498378,0.09162589334284299
2018-01-16,-0.0162225091111336,-0.1600489211848312,-0.0067435109339121216,-0.15330541025091907
2018-01-17,0.0420326733503886,-0.1722243356959714,0.019194917048862833,-0.19141925274483423
2018-01-18,0.005476825915645,0.0905650504053365,0.0029182327098909917,0.08764681769544551
2018-01-19,0.1068885221736035,0.0038167985267003,0.04807232662652296,-0.04425552809982266
2018-01-20,-0.1234618413263728,0.0681035873020672,-0.05449239057089777,0.12259597787296497
2018-01-21,-0.0616037348352662,-0.0343925299597556,-0.026949741615499272,-0.007442788344256327
2018-01-22,-0.0033234223477114,-0.0539137646598311,-0.0010001243557723099,-0.05291364030405879
2018-01-23,0.0340083341843904,-0.0433894680956594,0.015622037610984815,-0.059011505706644214
2018-01-24,-0.0037025198476108,0.0306753604000373,-0.0011689195218690857,0.03184427992190639
2018-01-25,-0.0236630702937876,0.0527194423093213,-0.010056460138305683,0.06277590244762699
2018-01-26,0.0352872748542631,-0.0198026272961797,0.016191492705931027,-0.035994120002110726
2018-01-27,0.0675841591965955,0.0290963744876391,0.0305718512111151,-0.0014754767234760012
2018-01-28,-0.0527684159147359,0.0943846822833824,-0.023015769154312755,0.11740045143769515
2018-01-29,-0.0292889838208729,0.001682086182984,-0.012561427880120019,0.014243514063104019
2018-01-30,-0.1126288287966215,-0.042925044717033,-0.04966893446851496,0.006743889751481963
2018-01-31,0.0207432072797439,-0.0357180826020799,0.009715669724731816,-0.04543375232681171
2018-02-01,-0.1107166950564195,0.0099503308531687,-0.04881754681134947,0.05876787766451817
2018-02-02,-0.0601029067540679,-0.1772399804496576,-0.026281489977554424,-0.1509584904721032
2018-02-03,0.0284007294684034,0.0282678877655664,0.013125221964109621,0.015142665801456779
2018-02-04,-0.0905562289644636,-0.0523313661869329,-0.03984099269668726,-0.012490373490245635
2018-02-05,-0.1979048128833636,-0.1563530647692887,-0.0876385172323353,-0.0687145475369534
2018-02-06,0.1205150289522096,-0.1338666479011978,0.05413960081225097,-0.18800624871344876
2018-02-07,0.1464906938579915,0.1619496760488976,0.06570540294338918,0.09624427310550841
2018-02-08,0.0610882560942966,0.0196501089923071,0.027679516011352316,-0.008029407019045216
2018-02-09,0.0708392619732363,0.0214176926372759,0.03202120293195463,-0.01060351029467873
2018-02-10,0.0066531020506674,0.0454050928890765,0.0034419758779136458,0.041963117011162857
2018-02-11,-0.0474303109963845,-0.0540313215318013,-0.020638949717164665,-0.03339237181463663
2018-02-12,0.0733750938538362,0.0381046583118722,0.033150295483588305,0.004954362828283897
2018-02-13,-0.044043627061904,-0.0123598522773793,-0.01913101079013503,0.006771158512755731
2018-02-14,0.1074139667689184,0.0434910657784222,0.04830628361058212,-0.004815217832159921
2018-02-15,0.0407979510146399,0.0526850673375305,0.018645150400965108,0.03403991693656539
2018-02-16,0.010812537515024,0.0024090473531011,0.005293986509113283,-0.002884939156012183
2018-02-17,0.057871573914233,0.0327201404992925,0.026247271264266254,0.006472869235026244
2018-02-18,-0.0501236450526532,-0.0221438535557805,-0.02183817094521977,-0.00030568261056072854
2018-02-19,0.0362628093820625,-0.003441132255582,0.016625854612028368,-0.020066986867610367
2018-02-20,0.0062424119339121,-0.0019330704508462,0.0032591139321334417,-0.005192184382979642
2018-02-21,-0.1386602431534234,-0.0775539598946943,-0.06125955933746395,-0.016294400557230346
2018-02-22,0.0053366889509689,-0.0446847998732549,0.0028558359854729265,-0.04754063585872783
2018-02-23,0.0409110821374563,0.0177369026413991,0.018695522631516817,-0.0009586199901177178
2018-02-24,-0.0531434695660602,-0.0021492144481234,-0.023182763775451875,0.021033549327328475
2018-02-25,0.0061136521614217,-0.0048452513613517,0.0032017829626866164,-0.008047034324038317
2018-02-26,0.0451368667294662,0.0248041920175916,0.02057707556258809,0.00422711645500351
2018-02-27,0.017685300488238,0.0206331682447169,0.008354120558837372,0.012279047685879528
2018-02-28,-0.0346301289020321,-0.0101697515606407,-0.014939600965831449,0.004769849405190749
2018-03-01,0.0365912968119257,-0.0046904930411164,0.016772115376869012,-0.02146260841798541
2018-03-02,0.0084915504080544,-0.0032862959485866,0.0042605547288104,-0.007546850677397
2018-03-03,0.0092184410057045,-0.0022974499380961,0.004584206610442679,-0.0068816565485387785
2018-03-04,0.0093271916199544,-0.008373076930316,0.004632628396395658,-0.013005705326711657
2018-03-05,0.0046539309694564,0.008945034880897,0.002551834384502505,0.006393200496394495
2018-03-06,-0.0590591699690437,-0.0339076307842409,-0.02581676065584635,-0.008090870128394552
2018-03-07,-0.0696512734055057,-0.0633428480409747,-0.030532950710769637,-0.03280989733020506
2018-03-08,-0.0630739062069576,-0.0567011172890037,-0.02760434319145593,-0.029096774097547767
2018-03-09,0.0002162779026599,-0.0743117546616654,0.0005759458948961205,-0.07488770055656152
2018-03-10,-0.0422840117274914,0.0538101031153965,-0.018347532759503262,0.07215763587489976
2018-03-11,0.0594929258213365,-0.0309145471747962,0.026969186772897898,-0.057883733947694097
2018-03-12,-0.0304065257029826,0.0181807793634041,-0.013059019311508694,0.03123979867491279
2018-03-13,-0.0071565524704215,-0.0282709803369964,-0.002706845808446364,-0.025564134528550036
2018-03-14,-0.1080309073005807,-0.0505605915898774,-0.04762168561345763,-0.00293890597641977
2018-03-15,0.0048797323798916,-0.0928717574953079,0.0026523736562977826,-0.09552413115160568
2018-03-16,0.0110404671940136,0.0122215298770376,0.0053954734037344396,0.006826056473303161
2018-03-17,-0.0632046167937945,-0.0395697196008422,-0.027662542771304373,-0.011907176829537826
2018-03-18,0.0008029176945827,-0.1415157410661498,0.000837150363780416,-0.1423528914299302
2018-03-19,0.0560286068452864,0.0588787529365424,0.02542668043315742,0.03345207250338498
2018-03-20,0.0197877253970641,0.0089113547638115,0.009290236364891152,-0.0003788816010796524
2018-03-21,0.003640109451009,0.0451537201957821,0.0021004249933980366,0.043053295202384066
2018-03-22,-0.0323958397081032,-0.0372502332148565,-0.013944771889676792,-0.02330546132517971
2018-03-23,0.0028129125872613,-0.0464747089987911,0.001732111216472371,-0.04820682021526347
2018-03-24,-0.0247326450959706,0.026035019736363,-0.010532693973757815,0.03656771371012082
2018-03-25,-0.0104718603905524,-0.0280878551467385,-0.004183004187725978,-0.023904850959012524
2018-03-26,-0.0477377844696134,-0.0443286196288559,-0.020775853906714315,-0.023552765722141582
2018-03-27,-0.0523763370550085,-0.0753001147460823,-0.022841193969120866,-0.05245892077696143
2018-03-28,0.002353047347074,-0.0262475263592243,0.0015273537869980338,-0.027774880146222335
2018-03-29,-0.1200880316823465,-0.0852697864179115,-0.05299018398975849,-0.03227960242815301
2018-03-30,-0.0147919879375812,-0.0743592948217246,-0.006106563818305164,-0.06825273100341943
2018-03-31,0.0067533334343741,0.0423490173602081,0.0034866044314265858,0.038862412928781516
2018-04-01,-0.0300756465217162,-0.0489594531560939,-0.012911693606710725,-0.036047759549383177
2018-04-02,0.0302441056907589,0.0083204078903333,0.013945994972936937,-0.005625587082603637
2018-04-03,0.0681417229585719,0.0405270189967277,0.030820109423942477,0.009706909572785222
2018-04-04,-0.0910587314083715,-0.0256581767254822,-0.040064734566538626,0.014406557841056426
2018-04-05,0.0013881060473144,-0.0333446893637221,0.0010977085716911991,-0.034442397935413295
2018-04-06,-0.0383308525727716,-0.0162891385333088,-0.016587367745740336,0.0002982292124315347
2018-04-07,0.0361968047045744,0.0321534419557725,0.016596465680413876,0.015556976275358625
2018-04-08,0.02018811368373,0.0279592955173395,0.009468511366358873,0.018490784150980627
2018-04-09,-0.0200226277278749,0.0221012724389648,-0.008435533839023644,0.030536806277988444
2018-04-10,0.012663268698251,-0.0033359326899251,0.006118034353153888,-0.009453967043078987
2018-04-11,0.0284565805512473,0.0411878804623722,0.013150089954027314,0.028037790508344887
2018-04-12,0.1281298087058839,0.0701133478636908,0.05753012175647483,0.012583226107215975
2018-04-13,0.0007502315541207,0.1137080525069418,0.0008136915811911315,0.11289436092575067
2018-04-14,0.0054751447132677,-0.0058527100183267,0.002917484145644079,-0.00877019416397078
2018-04-15,0.0532512038643675,0.0358211972950703,0.02419002707193427,0.01163117022313603
2018-04-16,-0.0234532231690636,-0.0157621188497198,-0.009963024596572702,-0.005799094253147098
2018-04-17,-0.0167038172007769,1.5623230181560643e-05,-0.0069578159054738496,0.00697343913565541
2018-04-18,0.044238981516556,0.0056182712882577,0.020177287424472605,-0.014559016136214905
2018-04-19,0.0528730919992881,0.054188330130886,0.024021670764952093,0.03016665936593391
2018-04-20,0.056716443397339,0.0729184114330241,0.02573294329451093,0.047185468138513174
2018-04-21,0.0194320805981282,0.0335716651950308,0.00913188363789145,0.02443978155713935
2018-04-22,0.0007278012239853,0.0291698993082292,0.0008037043581104858,0.028366194950118717
2018-04-23,0.0299787139714675,0.0267383659603162,0.013827827906811764,0.012910538053504438
2018-04-24,0.0830059088342585,0.0753406977029156,0.03743846677118342,0.03790223093173218
2018-04-25,-0.1174344553410371,-0.0681575423291169,-0.05180866509448575,-0.016348877234631153
2018-04-26,0.058309326076241,-0.0201619290211105,0.026442182728770695,-0.046604111749881195
2018-04-27,-0.0332491735836315,0.0528998140133234,-0.01432472330928264,0.06722453732260604
2018-04-28,0.0445380746625767,0.0164139661325686,0.020310460229026495,-0.003896494096457894
2018-04-29,0.0119936227615085,0.0114633638071381,0.005819870959439932,0.0056434928476981686
2018-04-30,-0.0254537362809692,-0.0023817825463137,-0.010853763636245854,0.008471981089932154
2018-05-01,-0.007165514932649,-0.0368440742923104,-0.002710836392137178,-0.034133237900173224
2018-05-02,0.0193652303413793,0.0311976447051636,0.00910211820764056,0.02209552649752304
2018-05-03,0.0672437535842442,0.078255776561031,0.03042028381251089,0.04783549274852011
2018-05-04,0.0044947113333133,0.0645621034199228,0.0024809409997247774,0.062081162420198024
2018-05-05,0.0319096810131638,0.0332139041318733,0.01468760119103817,0.01852630294083513
2018-05-06,-0.021172739907957,-0.0209017958816675,-0.008947627367781813,-0.011954168513885687
2018-05-07,-0.0399239932168153,-0.0644389613531837,-0.017296722040343285,-0.04714223931284041
2018-05-08,-0.0172300765579658,0.007811372382724,-0.007192135666565007,0.015003508049289006
2018-05-09,0.0045727632183414,-0.0122973506289039,0.002515694014189343,-0.014813044643093243
2018-05-10,-0.0399135540106918,0.0189892932821598,-0.017292073928625317,0.03628136721078512
2018-05-11,-0.0718487074099467,-0.0759944559961516,-0.031511369818953555,-0.04448308617719804
2018-05-12,0.0178000060929184,-0.0404135058410171,0.00840519383576322,-0.04881869967678032
2018-05-13,0.0367794642311736,0.0472699814207056,0.016855897915119405,0.030414083505586192
2018-05-14,-0.003107641311062,0.0208750133384878,-0.000904046708382297,0.021779060046870097
2018-05-15,-0.0366469731345278,0.0070316630061491,-0.01583761152328903,0.02286927452943813
2018-05-16,-0.0098158357041944,-0.0403324466170227,-0.003890905727760482,-0.036441540889262214
2018-05-17,-0.0458565375184676,0.0069332120054248,-0.01993821875567276,0.02687143076109756
2018-05-18,0.0193224854393783,-0.0305741146273508,0.009083085814034789,-0.039657200441385584
2018-05-19,-0.00460375443647,0.0263949950925797,-0.0015701989873338192,0.02796519407991352
2018-05-20,0.0357917305036679,0.0202803498024932,0.01641610425085637,0.0038642455516368288
2018-05-21,-0.0183648471354045,-0.0058119286650688,-0.007697398265636035,0.0018854696005672356
2018-05-22,-0.0542798884530473,-0.0370436996373619,-0.023688760293063847,-0.013354939344298052
2018-05-23,-0.0755199499834899,-0.1026355929940363,-0.03314600998447093,-0.06948958300956537
2018-05-24,0.0183560158634445,-0.0462887545288097,0.008652760125681483,-0.05494151465449118
2018-05-25,-0.0212498980645685,0.0129243876662217,-0.008981982444943797,0.021906370111165495
2018-05-26,-0.0123437020196925,0.002567300666687,-0.005016451569419097,0.007583752236106097
2018-05-27,-0.0086151969126619,-0.03517612755767,-0.00335631495812275,-0.031819812599547255
2018-05-28,-0.0610854300294665,-0.0669917931251484,-0.02671896366046941,-0.040272829464678986
2018-05-29,0.0687431595281662,0.0083912799672436,0.031087902236314715,-0.022696622269071116
2018-05-30,-0.0068326328639205,0.0349594648286952,-0.0025626188911075584,0.03752208371980276
2018-05-31,0.0163101233689832,0.0180323523631349,0.007741815676007235,0.010290536687127663
2018-06-01,0.0054233302817587,0.006891482931187,0.002894413496074793,0.003997069435112207
2018-06-02,0.0191183148023963,0.021090632892764,0.008992177758480198,0.012098455134283802
2018-06-03,0.0279710178630105,0.0373475769709257,0.012933890599948015,0.024413686370977686
2018-06-04,-0.0304090872711233,-0.0149072578446993,-0.013060159863266203,-0.001847097981433097
2018-06-05,0.0193497033695448,-0.0114234460735893,0.009095204741341047,-0.020518650814930345
2018-06-06,-0.0014729721428139,0.0163225132549733,-0.00017620161881843108,0.01649871487379173
2018-06-07,0.0015439762159701,0.0054950355087983,0.0011671105883617212,0.004327924920436579
2018-06-08,-0.0096612088070369,-0.0106914362416468,-0.0038220572842976395,-0.006869378957349161
2018-06-09,-0.0194143117626834,0.0035439712115721,-0.008164677939390784,0.011708649150962884
2018-06-10,-0.1055794962717513,-0.0775842145835135,-0.04653018189240293,-0.031054032691110567
2018-06-11,0.0176692898560775,-0.0611158233688087,0.00834699174022062,-0.06946281510902932
2018-06-12,-0.0601572582591796,-0.0091146526530261,-0.026305690272558673,0.017191037619532574
2018-06-13,-0.0395913156125473,-0.0799541103277849,-0.017148595578195695,-0.0628055147495892
2018-06-14,0.0604572019913645,0.0237905686963291,0.027398535835675236,-0.0036079671393461354
2018-06-15,-0.0471836305107782,0.0184821153967451,-0.020529113926762994,0.03901122932350809
2018-06-16,0.0098475756990259,-0.0105276888384331,0.004864332158842789,-0.015392020997275888
2018-06-17,-0.0094798373056352,0.0103423359049914,-0.0037413006643978886,0.01408363656938929
2018-06-18,0.0418176289907092,0.0014520078198891,0.01909916741078848,-0.01764715959089938
2018-06-19,0.0155504765521561,0.0492612886628416,0.00740357891460616,0.04185770974823544
2018-06-20,-0.0055253239332913,0.0033196197131442,-0.0019805326780781606,0.005300152391222361
2018-06-21,-0.0086243722231245,0.0076394766777374,-0.003360400313615559,0.010999876991352959
2018-06-22,-0.1056181286740676,-0.0847368685141205,-0.04654738317378155,-0.038189485340338954
2018-06-23,0.0106751145562666,-0.0392903928949364,0.005232798210179312,-0.04452319110511571
2018-06-24,-0.0166653246884749,-0.0435087312646755,-0.006940676910863697,-0.0365680543538118
2018-06-25,0.0115007915684897,0.014173337412175,0.005600435265178281,0.008572902146996719
2018-06-26,-0.0464045227657754,-0.0151842581010965,-0.020182212084202886,0.004997953983106386
2018-06-27,0.0161524776429038,-0.0365501983208282,0.007671623083006542,-0.044221821403834745
2018-06-28,-0.0442920717319434,0.0027569429199987,-0.019241632092982682,0.021998575012981383
2018-06-29,0.0424368836550144,-0.043884295810872,0.019374893824033984,-0.06325918963490598
2018-06-30,0.034113742653826,0.0757170905972746,0.015668971289289502,0.06004811930798511
2018-07-01,-0.0077329171240911,0.0067422207405654,-0.00296347521769936,0.00970569595826476
2018-07-02,0.0516798910333076,0.0187716397011898,0.023490391726464742,-0.0047187520252749415
2018-07-03,-0.0173417813720613,0.0240693877217372,-0.007241872825617924,0.03131126054735512
2018-07-04,0.0090336531914552,-0.0111161286926693,0.004501928859185686,-0.015618057551854986
2018-07-05,-0.0056481697429546,0.0058106039856093,-0.00203523042430944,0.00784583440991874
2018-07-06,0.0043949348760561,-0.0066278596780771,0.002436515004618647,-0.009064374682695747
2018-07-07,0.0253710079747087,0.005238519922778,0.011776222451079654,-0.0065377025283016536
2018-07-08,-0.0081593378327919,0.0376057121953827,-0.003153341292710029,0.04075905348809273
2018-07-09,-0.0186940160641153,-0.0123171798285239,-0.007843962471441618,-0.004473217357082282
2018-07-10,-0.062374048026589,-0.06869487053737,-0.027292727636537065,-0.04140214290083294
2018-07-11,0.0151383126048703,-0.0229095768125073,0.0072200607379901945,-0.030129637550497492
2018-07-12,-0.0270654060232047,-0.0125573563186032,-0.011571368109780973,-0.000985988208822227
2018-07-13,0.0065734710209248,0.004670467606072,0.003406519740916102,0.001263947865155898
2018-07-14,0.0006903291983118,-0.0046589485010608,0.0007870197405669263,-0.005445968241627726
