Date,crix_price,crix_return,eth_return
2017-10-26,1080.903797941199,-0.007650398051252338,0.0029924063898985054
2017-10-27,1081.3101407300207,0.0003758580835482306,-0.0024141674326063622
2017-10-28,1139.7351964223374,0.052622552382732835,-0.005229820132163887
2017-10-29,1139.689737661888,-3.988616582706328e-05,0.024776488144956588
2017-10-30,1169.2848801984132,0.02563628301845977,0.016495063444136093
2017-10-31,1214.29456807167,0.037770957330603316,0.0013458316287904282
2017-11-01,1266.7237289221275,0.042270520431080705,-0.026527612223793184
2017-11-02,1310.874315151682,0.034260504537678926,-0.04856881434251559
2017-11-03,1321.4767260436893,0.008055512399135267,0.03560395576602193
2017-11-04,1323.6667385816893,0.0016558746757535658,0.014294894863994934
2017-11-05,1285.1266009236397,-0.029548482197402137,-0.005626289544561125
2017-11-06,1293.894958859326,0.006799781636283697,0.001610744008468501
2017-11-07,1344.7054887791885,0.03851800437646702,-0.007958110653165207
2017-11-08,1325.822404997238,-0.014142071715578908,0.016937288691900143
2017-11-09,1282.392848019875,-0.033305204640825536,0.05538769588562342
2017-11-10,1304.4430127648973,0.01704839425333393,-0.023942894485235122
2017-11-11,1256.2163547273658,-0.03767182936342017,-0.011494211902124185
2017-11-12,1308.8443720754606,0.04104027900102647,0.006244449256781692
2017-11-13,1348.0421361266103,0.029508681094699618,0.018788702606670427
2017-11-14,1420.2018544821203,0.05214574229866553,0.039578047443308506
2017-11-15,1449.6704588496766,0.020537248289540067,0.023377735047731107
2017-11-16,1480.5229103699178,0.021059082347539615,-0.020219205466150747
2017-11-17,1509.1316113394616,0.019139050378435662,0.007720055807793891
2017-11-18,1527.572964445896,0.012145784584222774,0.00885320800099798
2017-11-19,1573.8369202062067,0.02983635796392914,0.05957989871353497
2017-11-20,1547.6058713732643,-0.016807398423946296,0.01728488844331011
2017-11-21,1598.8014844825054,0.03254513865840547,0.011516621951743744
2017-11-22,1651.8386459940582,0.032634722059604826,0.004244514083330486
2017-11-23,1721.8259527643097,0.04149632975832063,0.08326599879053465
2017-11-24,1772.8117981961718,0.02918154449789867,0.07713456656794371
2017-11-25,1863.595984874872,0.0499410737903947,0.08314716577837711
2017-11-26,1932.9772778095344,0.03655349881450398,-0.019446734246838737
2017-11-27,1987.083750943648,0.027606666851358597,0.036076571710164096
2017-11-28,1853.8237250428303,-0.06941772768735088,-0.009631517438814186
2017-11-29,1955.150415264403,0.05321674479459482,0.001746725334941246
2017-11-30,2054.004134298096,0.04932399507583263,-0.0811797842048092
2017-12-01,2074.660592575042,0.010006446152604376,0.020480675805666593
2017-12-02,2093.062209299713,0.008830595113078488,0.04046087066211701
2017-12-03,2152.7025437702446,0.028095884309184527,0.013329045447948218
2017-12-04,2211.8873558639266,0.02712210836869744,-0.009825363217178307
2017-12-05,2387.217856679214,0.07628245292535052,-0.0039430481224842495
2017-12-06,2985.274336225972,0.2235630363782759,-0.04854113039159902
2017-12-07,2823.627721484986,-0.0556691632834152,-0.030500839898452092
2017-12-08,2628.2885510022056,-0.07168959096946725,0.05631018578998859
2017-12-09,2655.4618109685102,0.010285686367203617,0.05728906751820162
2017-12-10,2910.2538559144805,0.09162173341882074,-0.06541195319644455
2017-12-11,3145.033288453445,0.07758416157225057,0.04036061721822026
2017-12-12,3111.886037913608,-0.01059548922238207,0.18457060189819874
2017-12-13,3299.556331350953,0.058559028950824654,0.16873632297897334
2017-12-14,3396.521037345358,0.028963669071831788,0.06322451434456333
2017-12-15,3616.3253131898377,0.06270671995359045,-0.0550795711280605
2017-12-16,3612.247550662512,-0.0011282345870160526,0.035348340163906755
2017-12-17,3706.361613899416,0.02572052953206594,0.03313886860722537
2017-12-18,3686.693380957895,-0.00532074476826061,0.024541497827779146
2017-12-19,3627.642615310994,-0.016146933546609787,0.11356307429434143
2017-12-20,3577.264445393541,-0.01398463311972975,-0.03190196489010155
2017-12-21,3061.3978537280336,-0.15572676032468635,0.014726181790446269
2017-12-22,3345.903427692522,0.08886511353162518,-0.17129439200659569
2017-12-23,3183.993517703661,-0.049600508048563086,0.06747878604100954
2017-12-24,3182.5166819287047,-0.00046393887864226713,-0.09651741275463532
2017-12-25,3567.79196511828,0.11427461407319583,0.07931215483245513
2017-12-26,3557.884815589457,-0.0027806919166923905,0.03859673087828597
2017-12-27,3339.466422681716,-0.06335517482231268,0.007395593162869751
2017-12-28,3599.790063174995,0.07506448743838945,-0.05864784177904614
2017-12-29,3330.110654510257,-0.07786999495398739,0.041971495862657804
2017-12-30,3573.872038880545,0.07064407973831344,-0.0465825333994907
2017-12-31,3471.459563252918,-0.02907448382387301,0.023728835716084973
2018-01-01,3782.730293631897,0.08587091986372108,0.040144103185530966
2018-01-02,4076.280860303686,0.07473897004999053,0.12426672605756384
2018-01-03,4142.806998431475,0.01618855817994813,0.04260439947576433
2018-01-04,4395.839802307871,0.059285017151131214,0.06942072081900719
2018-01-05,4510.283511085382,0.025701420125029628,0.030174970987410177
2018-01-06,4487.871201357117,-0.004981544948437389,0.01653336569897146
2018-01-07,4076.3729563772777,-0.09617085760095279,0.08127326715324568
2018-01-08,4078.1391109565257,0.0004331723571642243,0.0653476294288371
2018-01-09,4055.6336419817526,-0.005533846860808822,0.05397600120179735
2018-01-10,3677.278594840212,-0.09793397091907252,0.0819355721417887
2018-01-11,3925.402222692901,0.0652958567680848,-0.07620489743280423
2018-01-12,4095.772755516491,0.042486583484762974,0.008939515038808743
2018-01-13,3901.107977212772,-0.048694797078931984,0.09265883048270496
2018-01-14,3754.562210325625,-0.038288919551741074,-0.004434597067865198
2018-01-15,2962.2965313290792,-0.2370068672625827,-0.013423020332140823
2018-01-16,2914.628343066633,-0.016222509111133654,-0.16004892118483127
2018-01-17,3039.749123760371,0.04203267335038863,-0.1722243356959714
2018-01-18,3056.4429734642727,0.005476825915645023,0.09056505040533658
2018-01-19,3401.2408979537627,0.10688852217360356,0.00381679852670036
2018-01-20,3006.205023303705,-0.12346184132637283,0.06810358730206723
2018-01-21,2826.6005170123776,-0.061603734835266266,-0.03439252995975561
2018-01-22,2817.222122501173,-0.0033234223477114355,-0.05391376465983111
2018-01-23,2914.678933044072,0.03400833418439042,-0.04338946809565947
2018-01-24,2903.9072299727304,-0.00370251984761083,0.030675360400037377
2018-01-25,2835.998502271735,-0.02366307029378767,0.05271944230932135
2018-01-26,2937.859795108769,0.035287274854263195,-0.019802627296179764
2018-01-27,3143.27583170089,0.06758415919659555,0.02909637448763913
2018-01-28,2981.710409231275,-0.05276841591473591,0.09438468228338248
2018-01-29,2981.710409231275,-0.02928898382087297,0.0016820861829840439
2018-01-30,2664.1052759493027,-0.1126288287966215,-0.04292504471703307
2018-01-31,2719.944504047523,0.02074320727974399,-0.03571808260207998
2018-02-01,2434.873445588509,-0.11071669505641957,0.009950330853168765
2018-02-02,2292.841493804832,-0.06010290675406793,-0.1772399804496576
2018-02-03,2358.893386008762,0.02840072946840344,0.028267887765566435
2018-02-04,2154.667406404424,-0.09055622896446369,-0.052331366186932904
2018-02-05,1767.792446810328,-0.1979048128833636,-0.15635306476928879
2018-02-06,1994.207228042452,0.12051502895220967,-0.13386664790119784
2018-02-07,1994.207228042452,0.14649069385799152,0.16194967604889765
2018-02-08,2119.8277768151697,0.06108825609429669,0.019650108992307125
2018-02-09,2275.441523885918,0.07083926197323631,0.021417692637275998
2018-02-10,2290.630740230243,0.006653102050667492,0.04540509288907657
2018-02-11,2184.5216957989524,-0.047430310996384506,-0.054031321531801346
2018-02-12,2350.838316372066,0.07337509385383623,0.038104658311872264
2018-02-13,2249.5458870130205,-0.04404362706190401,-0.012359852277379346
2018-02-14,2504.633295054352,0.10741396676891846,0.04349106577842221
2018-02-15,2608.9302870975043,0.0407979510146399,0.05268506733753053
2018-02-16,2637.292501131837,0.01081253751502409,0.0024090473531011014
2018-02-17,2794.4195121182365,0.05787157391423303,0.032720140499292505
2018-02-18,2657.805419517525,-0.05012364505265321,-0.022143853555780524
2018-02-19,2755.953722306024,0.0362628093820625,-0.003441132255582069
2018-02-20,2773.211329216377,0.006242411933912173,-0.0019330704508462304
2018-02-21,2414.146310937468,-0.1386602431534234,-0.07755395989469438
2018-02-22,2427.064297861169,0.005336688950968949,-0.04468479987325491
2018-02-23,2528.4172175706985,0.04091108213745631,0.017736902641399155
2018-02-24,2397.556351314577,-0.0531434695660602,-0.0021492144481234376
2018-02-25,2412.259074757437,0.00611365216142179,-0.004845251361351721
2018-02-26,2523.635575625578,0.04513686672946626,0.024804192017591653
2018-02-27,2568.6638245424847,0.01768530048823802,0.02063316824471695
2018-02-28,2481.2332682951824,-0.0346301289020321,-0.010169751560640705
2018-03-01,2573.706348608468,0.036591296811925744,-0.004690493041116461
2018-03-02,2595.654159392656,0.008491550408054493,-0.0032862959485866483
2018-03-03,2619.692672708859,0.00921844100570457,-0.0022974499380961078
2018-03-04,2644.241355415878,0.009327191619954434,-0.008373076930316081
2018-03-05,2656.576152534373,0.004653930969456432,0.00894503488089704
2018-03-06,2504.2241425266475,-0.0590591699690437,-0.03390763078424097
2018-03-07,2335.7375059289056,-0.0696512734055057,-0.06334284804097479
2018-03-08,2192.9634078461377,-0.06307390620695763,-0.05670111728900373
2018-03-09,2193.437748665466,0.00021627790265998925,-0.0743117546616654
2018-03-10,2102.623918101367,-0.04228401172749141,0.05381010311539658
2018-03-11,2231.51109129036,0.059492925821336584,-0.030914547174796247
2018-03-12,2164.6797947362606,-0.030406525702982634,0.01818077936340412
2018-03-13,2149.243451585992,-0.007156552470421573,-0.028270980336996487
2018-03-14,1929.160607522785,-0.10803090730058074,-0.05056059158987747
2018-03-15,1938.5974007925968,0.004879732379891699,-0.09287175749530796
2018-03-16,1960.119007486065,0.011040467194013637,0.012221529877037618
2018-03-17,1840.0644031319528,-0.06320461679379452,-0.03956971960084221
2018-03-18,1841.542416682612,0.0008029176945827388,-0.14151574106614984
2018-03-19,1947.6667101895696,0.05602860684528643,0.05887875293654243
2018-03-20,1986.5904402024587,0.019787725397064193,0.008911354763811552
2018-03-21,1993.835024379323,0.0036401094510090104,0.04515372019578212
2018-03-22,1930.2781127200128,-0.032395839708103225,-0.03725023321485654
2018-03-23,1935.715460126439,0.0028129125872613514,-0.04647470899879114
2018-03-24,1888.427287939037,-0.024732645095970618,0.02603501973636302
2018-03-25,1868.7551228753373,-0.010471860390552479,-0.028087855146738505
2018-03-26,1781.640760018734,-0.04773778446961341,-0.044328619628855925
2018-03-27,1690.7266010163687,-0.05237633705500855,-0.07530011474608234
2018-03-28,1694.7096450673496,0.0023530473470740887,-0.026247526359224338
2018-03-29,1502.940306324534,-0.1200880316823465,-0.0852697864179115
2018-03-30,1480.8724475672536,-0.014791987937581297,-0.07435929482172465
2018-03-31,1490.90711858108,0.00675333343437412,0.04234901736020813
2018-04-01,1446.7347095745615,-0.030075646521716237,-0.04895945315609396
2018-04-02,1491.1582967114314,0.03024410569075897,0.008320407890333392
2018-04-03,1596.3103280421983,0.0681417229585719,0.040527018996727726
2018-04-04,1457.374005452513,-0.09105873140837151,-0.025658176725482207
2018-04-05,1459.3983998346669,0.0013881060473144302,-0.033344689363722146
2018-04-06,1404.51696050676,-0.03833085257277169,-0.016289138533308822
2018-04-07,1456.2872945951067,0.036196804704574426,0.03215344195577252
2018-04-08,1485.9857573741956,0.02018811368373008,0.027959295517339555
2018-04-09,1456.528309631804,-0.020022627727874998,0.02210127243896487
2018-04-10,1475.089996756222,0.012663268698251073,-0.0033359326899251585
2018-04-11,1517.6689667638034,0.028456580551247335,0.041187880462372206
2018-04-12,1725.1351443022097,0.12812980870588397,0.07011334786369083
2018-04-13,1726.429880737924,0.0007502315541207949,0.11370805250694183
2018-04-14,1735.9082582385745,0.00547514471326771,-0.005852710018326768
2018-04-15,1830.852988278333,0.05325120386436755,0.035821197295070384
2018-04-16,1788.413204740521,-0.02345322316906362,-0.015762118849719897
2018-04-17,1758.7879933728764,-0.01670381720077696,1.5623230181560643e-05
2018-04-18,1838.3416962591748,0.04423898151655603,0.005618271288257759
2018-04-19,1938.1559992834573,0.052873091999288135,0.054188330130886087
2018-04-20,2051.258379764143,0.056716443397339056,0.07291841143302413
2018-04-21,2091.508402222169,0.019432080598128287,0.03357166519503085
2018-04-22,2093.031158662065,0.0007278012239853027,0.02916989930822922
2018-04-23,2156.727538496782,0.029978713971467563,0.0267383659603162
2018-04-24,2343.3884868773475,0.08300590883425851,0.07534069770291563
2018-04-25,2083.738211877445,-0.11743445534103714,-0.06815754232911697
2018-04-26,2208.851780051722,0.058309326076241064,-0.02016192902111058
2018-04-27,2136.616814814236,-0.03324917358363155,0.05289981401332344
2018-04-28,2233.92856766874,0.044538074662576754,0.016413966132568625
2018-04-29,2260.8827804091543,0.011993622761508504,0.011463363807138194
2018-04-30,2204.061096265741,-0.025453736280969252,-0.0023817825463137154
2018-05-01,2188.3243119825547,-0.007165514932649053,-0.0368440742923104
2018-05-02,2231.114701990546,0.01936523034137938,0.03119764470516362
2018-05-03,2386.302461019038,0.06724375358424428,0.078255776561031
2018-05-04,2397.0523424444286,0.0044947113333133615,0.06456210341992286
2018-05-05,2474.774975443764,0.031909681013163826,0.033213904131873306
2018-05-06,2422.928016482851,-0.021172739907957094,-0.020901795881667518
2018-05-07,2328.100594775565,-0.03992399321681539,-0.06443896135318372
2018-05-08,2288.3308450927507,-0.017230076557965823,0.007811372382724002
2018-05-09,2298.818801407623,0.004572763218341436,-0.012297350628903914
2018-05-10,2208.871766769268,-0.039913554010691854,0.018989293282159814
2018-05-11,2055.734417722281,-0.07184870740994675,-0.07599445599615162
2018-05-12,2092.6541134894064,0.01780000609291843,-0.040413505841017106
2018-05-13,2171.0537207951456,0.03677946423117362,0.0472699814207056
2018-05-14,2164.317337117319,-0.003107641311062004,0.020875013338487847
2018-05-15,2086.437405560532,-0.036646973134527805,0.0070316630061491026
2018-05-16,2066.05746548692,-0.00981583570419442,-0.04033244661702273
2018-05-17,1973.454672234532,-0.04585653751846763,0.006933212005424849
2018-05-18,2011.95750871354,0.019322485439378312,-0.030574114627350824
2018-05-19,2002.7162389970813,-0.004603754436470098,0.0263949950925797
2018-05-20,2075.6951490144224,0.03579173050366791,0.02028034980249327
2018-05-21,2037.923224312584,-0.01836484713540454,-0.005811928665068855
2018-05-22,1930.2535620032315,-0.05427988845304732,-0.03704369963736198
2018-05-23,1789.849295016578,-0.07551994998348999,-0.10263559299403635
2018-05-24,1823.007189464971,0.018356015863444597,-0.04628875452880976
2018-05-25,1784.677169369732,-0.021249898064568562,0.012924387666221726
2018-05-26,1762.783051418019,-0.012343702019692593,0.002567300666687089
2018-05-27,1747.6615591608072,-0.008615196912661993,-0.03517612755767008
2018-05-28,1644.1001485977913,-0.061085430029466536,-0.06699179312514847
2018-05-29,1761.096051840841,0.06874315952816623,0.008391279967243648
2018-05-30,1749.104143886063,-0.006832632863920551,0.034959464828695275
2018-05-31,1777.8661667248855,0.016310123368983298,0.01803235236313494
2018-06-01,1787.5343152280395,0.005423330281758787,0.006891482931187021
2018-06-02,1822.037731636184,0.01911831480239634,0.021090632892764027
2018-06-03,1873.7214348294128,0.027971017863010594,0.03734757697092572
2018-06-04,1817.6008880463503,-0.030409087271123347,-0.014907257844699373
2018-06-05,1853.1133963087043,0.01934970336954489,-0.01142344607358936
2018-06-06,1850.3858212126893,-0.0014729721428139442,0.01632251325497336
2018-06-07,1853.2449795792804,0.0015439762159701331,0.005495035508798374
2018-06-08,1835.426604975289,-0.009661208807036914,-0.010691436241646812
2018-06-09,1800.136733368171,-0.01941431176268349,0.003543971211572128
2018-06-10,1619.7683233306827,-0.10557949627175134,-0.0775842145835135
2018-06-11,1648.6428240733353,0.01766928985607752,-0.06111582336880872
2018-06-12,1552.389195041639,-0.06015725825917961,-0.009114652653026134
2018-06-13,1492.1288292138609,-0.03959131561254736,-0.07995411032778499
2018-06-14,1585.1214780629148,0.060457201991364506,0.023790568696329117
2018-06-15,1512.0667387869444,-0.04718363051077823,0.018482115396745158
2018-06-16,1527.0304878597087,0.009847575699025946,-0.010527688838433136
2018-06-17,1512.6228860322458,-0.009479837305635286,0.010342335904991451
2018-06-18,1577.2183911351165,0.04181762899070929,0.0014520078198891895
2018-06-19,1601.9365804505874,0.015550476552156134,0.04926128866284163
2018-06-20,1593.1097698731594,-0.005525323933291304,0.0033196197131442062
2018-06-21,1579.4292758576937,-0.00862437222312451,0.007639476677737456
2018-06-22,1421.1202020502417,-0.10561812867406761,-0.08473686851412054
2018-06-23,1436.3720859700445,0.010675114556266685,-0.03929039289493641
2018-06-24,1412.6328393389394,-0.016665324688474925,-0.04350873126467558
2018-06-25,1428.9730175722314,0.01150079156848971,0.01417333741217508
2018-06-26,1364.177242237607,-0.04640452276577545,-0.015184258101096582
2018-06-27,1386.391005332866,0.01615247764290384,-0.03655019832082829
2018-06-28,1326.3249205644763,-0.044292071731943494,0.0027569429199987283
2018-06-29,1383.8213735819006,0.04243688365501441,-0.043884295810872054
2018-06-30,1431.8431439464434,0.03411374265382605,0.0757170905972746
2018-07-01,1420.8135201254715,-0.007732917124091188,0.006742220740565408
2018-07-02,1496.1714821637067,0.05167989103330761,0.01877163970118989
2018-07-03,1470.4488858876698,-0.017341781372061327,0.02406938772173728
2018-07-04,1483.792591618736,0.009033653191455215,-0.011116128692669314
2018-07-05,1475.4355025439454,-0.0056481697429546784,0.005810603985609397
2018-07-06,1481.9342157416254,0.0043949348760561335,-0.006627859678077108
2018-07-07,1520.0133915126723,0.025371007974708704,0.005238519922778018
2018-07-08,1507.6615486968544,-0.00815933783279199,0.03760571219538278
2018-07-09,1479.7391039594058,-0.01869401606411536,-0.012317179828523983
2018-07-10,1390.2613389475512,-0.06237404802658908,-0.06869487053737
2018-07-11,1411.4676586640296,0.015138312604870308,-0.022909576812507382
2018-07-12,1373.7780563107,-0.02706540602320473,-0.012557356318603219
2018-07-13,1382.8382925283809,0.00657347102092487,0.004670467606072037
2018-07-14,1383.7932357529278,0.000690329198311801,-0.0046589485010608556
2018-07-15,1416.7762467636344,0.023555592031004657,0.021629818923107003
2018-07-16,1518.4892878079586,0.06933190908889397,0.04624738749798052
2018-07-17,1621.4468127384623,0.06560289393349983,0.03513897324699222
2018-07-18,1600.863853961777,-0.01277545268231517,0.02837585651578234
2018-07-19,1602.5624953060758,0.0010605154096277047,-0.04355815421542353
2018-07-20,1552.3966629726142,-0.031803936765387064,-0.03269923383697382
2018-07-21,1572.920344055524,0.0131340123691297,0.002162624477756836
2018-07-22,1571.6864376224923,-0.0007847763374098093,0.00789632323223266
2018-07-23,1601.747528544037,0.018946031613921832,-0.007478711313783748
2018-07-24,1734.1120506172624,0.07940025744027146,0.01715535738438767
2018-07-25,1687.554348669963,-0.027215146138560797,0.014650286855023786
2018-07-26,1645.7644432139905,-0.025075366469774707,0.0027662593120378887
2018-07-27,1681.2082838613176,0.021307768091593182,-0.023598372729410677
2018-07-28,1685.7305500912591,0.002686279242000822,0.005510388526461796
2018-07-29,1687.8578370651412,0.001261142149961536,-0.0034111882231329105
2018-07-30,1671.0817956249289,-0.009988974359019132,-0.013612179378608147
2018-07-31,1583.8428721318696,-0.05361710693447286,-0.04124092017252057
2018-08-01,1558.5992855690567,-0.01606656753815372,-0.04667658567584798
2018-08-02,1532.5811293212084,-0.01683419742211978,-0.01209403999412828
2018-08-03,1524.3216227096725,-0.0054038531028135495,-0.01410360197239946
2018-08-04,1457.3000142148449,-0.04496405521061764,0.005016187811546224
2018-08-05,1467.7180481182902,0.007123428119156117,-0.012779656423551167
2018-08-06,1442.863852735832,-0.017078921238843137,0.002113929515156876
2018-08-07,1377.231668067738,-0.04655447844345684,-0.011187382533577761
2018-08-08,1270.789963661452,-0.08043672102044397,-0.09567607650026666
2018-08-09,1322.4543160089552,0.03985061476498686,-0.013989124958189159
2018-08-10,1237.125282051453,-0.0666989732690002,-0.013862016476418049
2018-08-11,1220.3858510914315,-0.01362328709581373,-0.11179167756564112
2018-08-12,1236.9138734046792,0.013452385477848772,0.009031712786575774
2018-08-13,1193.9741104466211,-0.035332133913882124,-0.04162029073571549
2018-08-14,1172.477309168889,-0.018168463062467666,-0.15668820433902209
2018-08-15,1183.302019880913,0.009189983766789034,0.08549842553545162
2018-08-16,1196.5402254561145,0.011125394674187383,0.002697930906232493
2018-08-17,1290.6475013230836,0.07570978438366804,0.04059975995075327
2018-08-18,1230.6223977180282,-0.04762397564736531,0.009720893361910399
2018-08-19,1255.7902857021347,0.020245028315480695,-0.01957424608713776
2018-08-20,1185.3237844231055,-0.05774911105751013,-0.019401911657938697
2018-08-21,1229.9407388202817,0.03695001533765119,-0.04672143057552702
2018-08-22,1196.8682182461744,-0.027257661249207032,0.011729291080097681
2018-08-23,1230.759606176092,0.0279232176122175,-0.02805214323689942
2018-08-24,1257.2979316413475,0.021333374770246216,0.010438773915182331
2018-08-25,1261.7479988667744,0.00353314070279076,0.011798103860289899
2018-08-26,1249.151592396061,-0.010033465446544376,-0.021250176238390317
2018-08-27,1294.2825398507136,0.03549192355035746,0.01116928267746875
2018-08-28,1338.638805547626,0.03369676257321608,0.04052937344619867
2018-08-29,1326.1173062457012,-0.009397926816402169,0.013607995707821452
2018-08-30,1314.762708725436,-0.008599154391125019,-0.03577345391496323
2018-08-31,1316.9311147044816,0.0016479169806578042,-0.0034530077578347473
2018-09-01,1366.709418635565,0.03710184979240605,0.033051748686613536
2018-09-02,1378.8292435072156,0.008828798344517885,0.01390523440115743
2018-09-03,1362.824284761292,-0.011675538425562237,-0.015593690588868725
2018-09-04,1372.634212128885,0.007172449835301187,-0.008328807299850638
2018-09-05,1220.6980428756178,-0.1173088148236685,-0.08204635273135175
2018-09-06,1188.2373040397752,-0.02695190954379889,-0.15818604084294297
2018-09-07,1157.8876046545329,-0.025873637311769393,-0.014713255213897547
2018-09-08,1106.5410724715025,-0.04535831546698166,-0.049602721592587606
2018-09-09,1120.259059823254,0.012320962884728281,-0.07207795313133758
2018-09-10,1119.872773254937,-0.0003448784276365302,-0.0054274217353649234
2018-09-11,1102.1164871149683,-0.015982673216155874,-0.03231349102724401
2018-09-12,1106.8659588344613,0.004300151001070951,-0.0761573853113342
2018-09-13,1160.2357525067137,0.047090658057045154,0.11356881796522433
2018-09-14,1157.2041280704843,-0.0026163579827986894,0.07723401983290668
2018-09-15,1171.5890496949617,0.01235412806852576,0.025460815131547854
2018-09-16,1166.3467133957704,-0.004484592919890673,-0.0024185027156056194
2018-09-17,1104.960457076434,-0.054066847676061514,-0.024404192208102415
2018-09-18,1147.5314710824227,0.03780353947816195,-0.04566599629038137
2018-09-19,1152.6125346386716,0.004418046703544398,0.029755014139658087
2018-09-20,1223.7175942414792,0.05986229875049709,0.00556136296083487
2018-09-21,1317.1239722742985,0.07355711684728661,0.08794278232207375
2018-09-22,1309.822723437,-0.005558748222589394,0.0456408394173442
2018-09-23,1315.832863381448,0.004578018892847702,0.006831504361979768
2018-09-24,1256.821414542414,-0.04588397457175919,-0.02495878762575643
2018-09-25,1236.4281207546449,-0.016359171679939166,-0.09792379623505365
2018-09-26,1240.815505252698,0.003542153899854128,0.003418774900986854
2018-09-27,1300.426933473613,0.046923791940813864,0.01738693258443469
2018-09-28,1281.8801009687463,-0.014364791777562225,0.0319734418344817
2018-09-29,1293.703715440074,0.009181372746960292,0.0030668228533166086
2018-09-30,1298.7619520715436,0.003902264252613641,0.027199089681575472
2018-10-01,1294.6785642239304,-0.0031490147518669076,-0.009751586386011368
2018-10-02,1260.6674741029665,-0.026621129335542726,-0.008994100173402408
2018-10-03,1254.7316126311318,-0.004719626815099076,-0.038293263211863326
2018-10-04,1266.0088542021158,0.00894762230162982,0.017019769453749944
2018-10-05,1274.9507196744698,0.00703820908963948,-0.003357540601881759
2018-10-06,1257.3943569472945,-0.013865917544898743,0.012561854040189502
2018-10-07,1258.2423590665758,0.0006741849059554994,-0.0074003791231218585
2018-10-08,1275.8741981268051,0.013915795263732988,0.014535371367601968
2018-10-09,1266.8796683062626,-0.007074666136277052,0.004728535247202181
2018-10-10,1253.0637945195272,-0.010965335074921256,-0.012749573216443544
2018-10-11,1142.2744329151635,-0.09257019664452226,-0.11145013779274926
2018-10-12,1165.6012753668315,0.02021567867344487,-0.027491742205512537
2018-10-13,1173.9409549752088,0.007129356182671742,0.016185768292515057
2018-10-14,1164.2648011862675,-0.008276610388054273,0.0057312474030464244
2018-10-15,1236.6536336688807,0.06031923321864241,0.0428398372288985
2018-10-16,1241.5075774883032,0.003917380358387845,0.006617987810228598
